ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
275,2,0,0,0,0,False,63,0,1
489,20,0,5,0,0,False,70,0,9
739,27,0,60,3,0,False,75,0,15
765,27,0,60,3,1,False,75,0,15
991,27,0,60,3,1,False,75,0,12
1241,27,0,60,3,1,False,75,0,12
1492,27,0,60,3,1,False,75,0,12
1742,27,0,60,3,1,False,75,0,12
2000,27,0,60,3,1,False,75,0,12
2252,27,0,60,3,1,False,75,0,12
2502,27,0,60,3,1,False,75,0,12
2737,27,0,60,3,1,False,75,0,12
2994,27,0,60,3,1,False,75,0,12
3160,32,1,66,4,2,False,74,0,12
3175,37,5,66,11,3,False,73,0,12
3258,37,7,66,16,3,False,73,0,12
3283,42,9,74,64,4,False,76,0,16
3292,45,9,74,116,5,False,74,0,13
3293,46,9,74,116,6,False,73,0,12
3294,47,9,74,116,7,False,72,0,12
3323,58,20,91,172,8,False,81,0,22
3494,58,20,91,172,8,False,83,0,14
3744,58,20,91,172,8,False,83,0,14
3994,58,20,91,172,8,False,83,0,14
4241,58,20,91,172,8,False,83,0,14
4492,58,20,91,172,8,False,83,0,14
4742,58,20,91,172,8,False,83,0,14
4849,60,20,91,172,9,False,84,0,14
4852,62,20,91,172,10,False,83,0,14
4853,63,20,91,172,11,False,82,0,14
4868,68,20,91,172,12,False,82,0,15
4902,75,24,94,233,13,False,91,0,24
4981,79,25,123,389,14,False,89,0,18
4990,79,25,123,438,14,False,89,0,18
5008,79,25,123,542,15,False,86,0,18
5016,80,25,123,593,16,False,84,0,17
5018,81,25,123,593,17,False,83,0,16
5019,82,25,123,593,18,False,82,0,14
5020,82,26,123,593,19,False,81,0,14
5055,91,26,123,646,20,False,83,0,17
5070,92,26,123,697,21,False,82,0,16
5240,112,403,161,856,21,False,98,0,32
5756,112,1560,161,1235,21,False,146,0,80
5921,120,1560,161,1236,22,False,145,0,80
5945,121,1566,161,1237,23,False,144,0,80
5967,122,1572,161,1238,24,False,143,0,80
5989,124,1578,161,1239,25,False,142,0,80
6015,127,1584,166,1258,26,False,141,0,80
6036,127,1593,166,1260,27,False,140,0,80
6059,130,1593,168,1260,28,False,139,0,80
6082,136,1593,172,1260,29,False,138,0,80
6103,138,1593,172,1260,30,False,137,0,80
6235,142,1593,221,1349,31,False,157,0,102
6284,145,1593,221,1403,32,False,157,0,103
6314,146,1593,221,1403,33,False,156,0,102
6361,151,1593,238,1456,34,False,159,0,106
6407,151,1594,239,1559,35,False,157,0,104
6435,152,1594,239,1559,36,False,156,0,103
6464,152,1595,239,1559,37,False,155,0,102
6518,155,1599,250,1606,38,False,158,0,106
6563,156,1599,269,1705,39,False,155,0,102
6598,156,1599,269,1757,40,False,154,0,102
6641,162,1599,269,1814,41,False,157,0,106
6687,164,1599,269,1919,42,False,155,0,104
6714,165,1599,269,1919,43,False,154,0,103
6741,166,1599,269,1919,44,False,153,0,102
6802,170,1599,269,2007,45,False,160,0,110
6880,172,1599,300,2064,46,False,167,0,110
6951,180,1599,314,2186,47,False,174,0,110
6980,180,1599,316,2241,48,False,173,0,102
7138,204,1605,372,2452,49,False,182,0,111
7241,220,1606,469,2539,49,False,186,0,113
7247,220,1606,469,2562,50,False,185,0,112
7374,228,1614,469,2746,51,False,209,0,138
7415,235,1622,469,2753,52,False,212,0,141
7455,239,1622,469,2816,53,False,213,0,138
7486,239,1624,469,2866,54,False,212,0,137
7529,243,1624,469,2929,55,False,213,0,138
7553,252,1628,469,2932,56,False,213,0,138
7597,256,1628,469,2995,57,False,214,0,138
7621,265,1630,469,2996,58,False,213,0,137
7657,271,1630,469,3056,59,False,214,0,138
7697,271,1630,469,3114,60,False,213,0,137
7733,275,1630,469,3177,61,False,214,0,139
7741,275,1630,469,3177,61,False,214,0,139
7776,275,1636,469,3234,62,False,217,0,142
8137,288,1667,484,3662,63,True,218,5,142
8242,293,1667,488,3672,63,True,218,5,140
8318,299,1667,488,3673,64,True,217,5,139
8507,302,1684,488,3673,64,True,211,11,94
8757,302,1715,488,3673,64,True,201,21,84
8992,302,1744,488,3673,64,True,191,31,74
9258,302,1777,488,3673,64,True,180,42,63
9494,302,1806,488,3673,64,True,170,52,53
9743,302,1836,488,3673,64,True,160,62,43
10004,302,1847,488,3673,64,True,156,66,39
