ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
263,1,0,1,0,0,False,2,0,2
378,1,0,28,2,1,False,1,0,1
488,2,0,29,32,2,False,1,0,1
511,4,0,35,32,2,False,2,0,2
529,4,0,40,69,3,False,5,0,5
746,11,6,92,130,3,False,12,0,8
1051,13,73,111,466,3,False,61,0,59
1262,13,87,111,893,3,False,68,0,66
1496,13,103,111,1375,3,False,76,0,74
1746,13,125,119,1880,3,False,114,0,112
1834,13,135,123,1961,4,False,127,0,123
2012,13,135,123,2418,4,False,127,0,0
2262,13,155,123,2895,4,False,152,0,0
2499,13,155,127,3206,4,False,196,0,0
2767,13,155,131,3459,4,False,248,0,0
3013,13,155,131,3564,4,False,302,0,0
8653,22,1435,169,10112,5,False,1305,0,599
8783,22,1440,170,10117,6,False,1304,0,0
8751,22,1435,169,10112,5,False,1305,0,0
8807,22,1445,171,10123,7,False,1303,0,0
8820,22,1455,171,10136,8,False,1301,0,0
8853,22,1477,171,10171,9,False,1304,0,0
8900,22,1519,171,10232,10,False,1303,0,0
8943,22,1561,171,10293,11,False,1302,0,0
8985,22,1603,171,10354,12,False,1301,0,0
9033,22,1645,171,10415,12,False,1300,0,0
9033,22,1645,171,10415,13,False,1300,0,0
9220,22,1855,171,10720,14,False,1295,0,0
9242,22,1885,171,10759,15,False,1289,0,0
9259,22,1885,171,10759,15,False,1289,0,0
9278,22,1915,171,10798,16,False,1283,0,0
9299,22,1945,171,10837,17,False,1277,0,0
9319,22,1975,171,10876,18,False,1271,0,0
9500,22,2280,171,11273,18,False,1210,0,0
9681,29,2594,171,11684,19,False,1147,0,0
9750,29,2709,171,11829,19,False,1126,0,0
9805,31,2821,171,11963,20,False,1105,0,0
9902,33,3000,171,12168,21,False,1075,0,0
10008,35,3188,171,12375,22,False,1045,0,0
10016,35,3193,171,12382,22,False,1044,0,0
10161,37,3507,171,12713,23,False,997,0,0
11001,37,4128,171,13680,23,False,1154,0,0
11251,37,4128,171,13680,23,False,1154,0,0
11501,37,4128,171,13680,23,False,1154,0,0
11751,37,4128,171,13680,23,False,1154,0,0
11956,37,4134,183,13858,24,False,1159,0,0
12001,37,4138,183,14058,24,False,1158,0,0
12251,37,4188,183,14905,24,False,1166,0,0
12501,37,4284,183,15087,24,False,1208,0,0
13252,37,4584,183,15649,24,False,1339,0,0
13752,37,4764,183,15997,24,False,1424,0,0
14002,37,4764,183,16133,24,False,1458,0,0
14252,37,4764,183,16316,24,False,1494,0,0
14502,37,4764,183,16476,24,False,1526,0,0
15088,37,4865,183,17142,25,False,1601,0,0
15254,37,5028,183,17383,25,False,1592,0,0
15753,37,5532,183,18342,25,False,1561,0,0
16003,37,5790,183,18858,25,False,1534,0,0
16503,37,6284,183,19759,25,False,1516,0,0
16839,37,6661,183,20388,26,False,1501,0,0
17003,37,6728,183,20664,26,False,1492,0,0
17503,37,7016,183,21780,26,False,1450,0,0
17753,37,7454,183,22350,26,False,1363,0,0
18003,37,7902,183,22915,26,False,1277,0,0
18253,37,8397,183,23465,26,False,1197,0,0
18419,37,8641,183,23841,27,False,1161,0,0
18503,37,8645,183,24044,27,False,1160,0,0
18754,37,8655,183,24725,27,False,1155,0,0
19254,37,8689,183,25403,27,False,1184,0,0
19765,37,8825,183,26116,27,False,1204,0,0
21755,37,10779,183,29441,27,False,1107,0,0
22505,37,11156,183,30116,27,False,1160,0,0
23006,37,11300,183,30402,27,False,1232,0,0
23506,37,11396,183,30678,27,False,1292,0,0
24020,37,11597,183,31085,27,True,1329,0,0
24160,37,11613,183,31105,28,True,1328,0,0
24272,37,11620,183,31154,28,True,1328,0,0
24475,37,11636,183,31231,29,True,1327,0,0
24506,37,11636,183,31253,29,True,1327,0,0
24565,37,11636,183,31307,30,True,1326,0,0
24757,37,11636,184,31399,30,True,1326,0,0
24841,37,11645,184,31424,31,True,1325,0,0
25007,37,11670,184,31462,31,True,1323,0,0
25507,37,11702,184,31656,31,True,1315,0,0
25758,37,11731,184,31723,31,True,1312,0,0
26258,37,11806,184,31838,31,True,1304,0,0
26508,37,11844,184,31892,31,True,1300,0,0
26759,37,11855,184,32033,31,True,1297,0,0
27008,37,11877,184,32112,31,True,1295,0,0
27258,37,11914,184,32173,31,True,1291,0,0
27508,37,11952,184,32229,31,True,1287,0,0
27758,37,11990,184,32282,31,True,1283,0,0
28008,37,12008,184,32419,31,True,1279,0,0
28258,37,12044,184,32477,31,True,1276,0,0
28508,37,12060,184,32601,31,True,1275,0,0
28759,37,12076,184,32731,31,True,1274,0,0
29009,37,12093,184,32849,31,True,1273,0,0
29259,37,12102,184,32998,31,True,1272,0,0
29509,37,12117,184,33093,31,True,1271,0,0
29759,37,12126,184,33209,31,True,1271,0,0
