ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
557,0,0,0,0,0,False,1,0,0
557,0,0,0,0,0,False,1,0,0
750,0,0,0,0,0,False,1,0,0
1004,2,0,0,0,0,False,1,0,1
1251,2,0,0,0,0,False,1,0,1
1502,2,0,6,0,0,False,2,0,2
1753,2,0,49,3,0,False,1,0,1
1840,2,0,49,3,1,False,1,0,1
2003,2,0,49,3,1,False,1,0,0
2255,2,0,49,3,1,False,1,0,0
2504,2,0,49,3,1,False,1,0,0
2754,2,0,49,3,1,False,1,0,0
3004,2,0,49,3,1,False,1,0,0
3254,2,0,49,3,1,False,1,0,0
3512,2,0,49,3,1,False,1,0,0
3762,2,0,49,3,1,False,1,0,0
4013,2,0,49,3,1,False,1,0,0
4264,2,0,49,3,1,False,1,0,0
4513,3,0,51,3,1,False,1,0,1
4541,3,0,51,55,2,False,1,0,1
4764,6,0,59,55,2,False,1,0,1
4795,6,0,71,119,3,False,5,0,5
4998,6,0,97,181,3,False,5,0,0
5264,6,0,97,181,3,False,5,0,0
5498,6,0,97,181,3,False,5,0,0
5749,6,0,97,181,3,False,5,0,0
5999,6,0,97,181,3,False,5,0,0
6249,6,0,97,181,3,False,5,0,0
6499,6,0,97,181,3,False,5,0,0
6750,6,0,143,212,3,False,5,0,0
7181,19,112,206,1086,3,False,63,0,61
7250,19,118,206,1353,3,False,65,0,63
7775,19,175,219,3389,3,False,102,0,100
7980,19,198,226,3782,4,False,127,0,123
9766,19,256,243,7816,4,False,354,0,0
10034,19,259,274,8051,4,False,368,0,0
10251,19,262,274,8489,4,False,408,0,0
10501,19,286,274,9410,4,False,418,0,0
10752,19,307,274,10298,4,False,428,0,0
11002,19,307,274,10682,4,False,472,0,0
11252,19,307,274,11094,4,False,520,0,0
15728,35,2145,310,19617,5,False,1305,0,599
