ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
276,12,0,0,0,0,False,68,0,6
412,19,1,73,6,1,False,67,0,5
492,20,14,73,6,1,False,69,0,7
907,23,315,90,202,2,False,120,0,59
1009,24,315,123,307,2,False,121,0,56
1244,24,318,153,566,2,False,125,0,59
1341,25,321,153,829,3,False,122,0,61
1355,25,322,153,829,4,False,121,0,55
1371,25,323,153,829,5,False,120,0,55
1384,25,324,153,829,6,False,119,0,55
1398,25,325,153,829,7,False,118,0,55
1410,25,326,153,829,8,False,117,0,55
1422,25,327,153,829,9,False,116,0,55
1459,32,327,158,881,10,False,119,0,59
1494,33,327,164,942,10,False,119,0,58
1504,33,328,164,994,11,False,118,0,58
1513,34,328,164,994,12,False,117,0,57
1526,34,329,164,994,13,False,116,0,56
1540,35,329,164,994,14,False,115,0,55
2261,40,926,170,1193,15,False,220,0,161
2321,45,930,170,1200,16,False,219,0,161
2374,50,934,172,1259,17,False,222,0,165
2418,53,934,172,1311,18,False,220,0,162
2451,54,934,172,1311,19,False,219,0,161
2484,55,934,172,1311,20,False,218,0,161
2554,66,945,189,1367,21,False,227,0,171
2667,69,945,197,1731,22,False,221,2,161
2716,69,945,197,1783,23,False,220,2,161
2760,69,950,197,1835,23,False,219,2,161
2761,69,952,197,1837,24,False,218,2,161
2851,89,970,200,1901,25,False,232,3,177
2907,93,970,201,1959,26,False,233,3,168
2996,94,970,201,2168,26,False,229,3,168
3004,94,970,201,2214,27,False,228,3,167
3245,94,1008,201,2773,27,False,238,3,177
3365,101,1035,201,3027,28,False,247,3,187
3445,108,1041,201,3084,29,False,257,3,193
3521,112,1041,209,3141,30,False,267,3,195
3640,113,1041,240,3301,31,False,266,3,185
3761,113,1042,240,3494,31,False,273,3,186
3936,121,1046,245,4360,32,False,265,3,194
3999,121,1046,245,4472,32,False,263,3,187
4043,121,1046,245,4541,33,False,262,3,187
4250,125,1046,389,4658,33,False,264,3,192
4448,127,1046,390,4658,34,False,263,3,192
4488,129,1046,390,4658,35,False,262,3,192
4528,130,1046,390,4658,36,False,261,3,192
4569,135,1046,390,4658,37,False,261,3,193
4644,142,1050,390,4722,38,False,270,3,202
4747,146,1051,390,4901,38,False,269,3,196
4748,146,1051,390,4907,39,False,268,3,196
4835,146,1051,390,5060,40,False,265,3,196
4881,147,1051,390,5111,41,False,263,3,195
4921,148,1051,390,5111,42,False,262,3,194
4959,149,1051,390,5111,43,False,261,3,192
4997,149,1052,390,5111,44,False,260,3,192
4996,149,1052,390,5111,44,False,260,3,192
5054,158,1052,390,5164,45,False,262,3,195
5102,159,1052,390,5215,46,False,261,3,194
5997,179,2586,426,5755,46,False,325,3,258
6997,179,4122,426,6170,46,False,389,3,322
7263,179,4122,426,6170,46,False,389,3,322
7438,187,4132,426,6177,47,False,389,3,323
7521,188,4138,426,6178,48,False,388,3,323
7599,189,4144,426,6179,49,False,387,3,323
7677,191,4150,426,6180,50,False,386,3,323
7762,194,4156,431,6199,51,False,385,3,323
7838,194,4165,431,6201,52,False,384,3,323
7916,197,4165,433,6201,53,False,383,3,323
7999,203,4165,437,6201,54,False,382,3,323
7996,203,4165,437,6201,54,False,382,3,323
8083,205,4165,437,6201,55,False,381,3,323
8469,209,4165,464,6376,56,False,427,3,371
8588,212,4165,464,6430,57,False,427,3,372
8677,213,4165,464,6430,58,False,426,3,371
8790,218,4165,481,6483,59,False,429,3,375
8922,218,4166,482,6586,60,False,427,3,373
8998,218,4166,482,6586,60,False,427,3,373
9012,219,4166,482,6586,61,False,426,3,372
9108,219,4167,482,6586,62,False,425,3,371
9227,222,4171,486,6640,63,False,428,3,375
9250,222,4171,486,6640,63,False,428,3,374
9343,223,4171,486,6758,64,False,425,3,371
9444,223,4171,486,6810,65,False,424,3,371
9558,229,4171,486,6867,66,False,427,3,375
9661,231,4171,486,6972,67,False,425,3,373
9750,232,4171,486,6972,68,False,424,3,372
9747,232,4171,486,6972,68,False,424,3,372
9840,233,4171,486,6972,69,False,423,3,371
9975,237,4171,486,7060,70,False,430,3,379
10129,239,4171,517,7117,71,False,437,3,379
10496,252,4181,599,7622,72,False,442,4,382
10499,252,4181,599,7622,72,False,442,4,375
10590,252,4181,601,7677,73,False,441,4,374
10704,252,4183,601,7819,74,False,441,4,374
10749,252,4183,601,7819,74,False,441,4,374
10823,252,4183,601,7870,75,False,439,5,374
10898,253,4183,601,7870,76,False,437,6,374
11119,277,4199,641,8117,77,False,444,7,383
11208,283,4199,660,8170,78,False,443,7,379
11371,289,4200,756,8370,79,False,442,9,379
11461,293,4200,756,8433,80,False,443,9,381
11598,300,4209,756,8516,81,False,450,9,388
11892,308,4211,756,8696,82,False,484,9,415
11992,315,4219,756,8703,83,False,487,9,418
12096,319,4219,756,8775,84,False,488,9,415
12183,319,4221,756,8825,85,False,487,9,414
12251,319,4221,756,8825,85,False,487,9,413
12273,319,4221,756,8877,86,False,486,9,413
12378,323,4221,756,8940,87,False,487,9,415
12465,332,4225,756,8943,88,False,487,9,415
12501,332,4225,756,8943,88,False,487,9,413
12558,332,4225,756,8995,89,False,486,9,413
12617,336,4225,756,9058,90,False,487,9,415
12695,345,4227,756,9059,91,False,486,9,414
12766,345,4227,756,9059,91,False,486,9,413
12784,345,4227,756,9111,92,False,485,9,413
12894,351,4227,756,9168,93,False,486,9,415
12985,351,4227,756,9226,94,False,485,9,414
13097,355,4227,756,9289,95,False,486,9,416
13204,355,4233,756,9346,96,False,489,9,419
13253,355,4233,756,9346,96,False,489,9,418
13546,364,4275,762,9741,97,False,491,12,418
13711,368,4276,762,10037,98,False,490,14,410
13753,368,4276,762,10037,98,False,490,14,410
13867,372,4278,765,10103,99,False,488,16,410
13942,376,4278,765,10169,100,False,487,17,410
14100,377,4278,765,10246,101,False,497,17,421
14159,378,4278,765,10246,102,False,496,17,420
14238,382,4278,765,10298,103,False,497,17,422
14253,382,4278,765,10298,103,False,497,17,422
14306,383,4278,765,10298,104,False,496,17,421
14369,384,4278,765,10298,105,False,495,17,420
14449,389,4278,765,10373,106,False,496,17,422
14508,390,4278,765,10373,107,False,495,17,421
14519,390,4278,765,10373,107,False,495,17,421
14573,391,4278,765,10373,108,False,494,17,420
14657,396,4278,765,10448,109,False,495,17,422
14716,397,4278,765,10448,110,False,494,17,421
14754,397,4278,765,10448,110,False,494,17,421
14778,398,4278,765,10448,111,False,493,17,420
14841,406,4278,765,10449,112,False,492,17,420
14900,410,4290,765,10451,113,False,490,18,420
14960,411,4290,765,10451,114,False,489,18,420
15022,416,4290,765,10451,115,False,489,18,421
15079,417,4290,765,10451,116,False,488,18,420
15139,419,4290,765,10451,117,False,487,18,420
15197,421,4290,765,10451,118,False,486,18,420
15256,423,4290,765,10451,119,False,485,18,420
17115,423,5139,765,10748,120,False,622,18,558
17208,423,5149,765,10790,121,False,622,18,554
17373,423,5152,765,10873,122,False,643,18,575
17505,423,5152,765,11092,122,False,641,18,553
17770,423,5152,806,11506,122,False,642,19,555
18507,423,5200,806,12635,123,False,647,19,563
18595,424,5200,806,12737,124,False,644,19,562
18664,424,5201,806,12737,125,False,643,19,561
18735,425,5201,806,12737,126,False,642,19,560
18755,425,5201,806,12737,126,False,642,19,560
18811,426,5201,806,12737,127,False,641,19,559
20679,426,7605,806,13394,128,False,744,19,663
20803,431,7607,806,13452,129,False,744,19,659
20936,434,7607,813,13505,130,False,747,19,662
21363,439,7607,825,13622,131,False,770,19,682
21576,475,7609,829,13694,132,False,775,19,686
21958,477,7619,829,14272,133,False,776,21,687
21992,477,7619,829,14272,133,False,776,21,687
22054,477,7620,829,14272,134,False,775,21,687
22181,477,7621,829,14272,135,False,774,21,687
22258,477,7621,829,14272,135,False,774,21,687
22275,477,7627,829,14301,136,False,773,21,687
22366,477,7628,829,14301,137,False,772,21,687
22647,486,7656,829,14554,138,False,779,21,688
22742,486,7656,829,14592,138,False,779,21,688
22747,486,7667,829,14607,139,False,777,21,688
22866,491,7673,846,14670,140,False,775,21,688
23249,491,7721,849,15457,141,False,774,27,687
23356,491,7721,849,15509,142,False,773,27,687
23454,491,7721,849,15552,143,False,772,27,687
23493,491,7721,849,15552,143,False,772,27,687
23743,491,7721,849,15851,143,False,776,27,696
24009,491,7750,849,15938,143,True,791,27,709
24494,491,7751,851,16317,143,True,790,28,708
24759,491,7751,851,16411,143,True,790,28,708
24994,491,7751,851,16650,143,True,790,28,708
25244,491,7751,853,16733,143,True,789,29,707
25744,491,7751,855,17104,143,True,788,30,706
25994,491,7751,855,17317,143,True,788,30,706
26259,491,7751,856,17493,143,True,787,31,705
26510,491,7751,856,17607,143,True,787,31,705
26744,491,7751,856,17837,143,True,787,31,705
26994,491,7751,891,17947,143,True,786,32,704
27260,491,7751,903,18067,143,True,786,32,704
27510,491,7751,903,18318,143,True,786,32,704
28014,495,7751,907,18575,143,True,785,33,703
27744,491,7751,903,18571,143,True,785,33,703
28260,498,7751,907,18575,143,True,785,33,703
28552,502,7751,907,18576,144,True,784,33,702
28476,502,7751,907,18576,144,True,784,33,702
28745,505,7751,907,18576,144,True,784,33,569
29043,505,7758,907,18576,144,True,781,36,566
29520,505,7770,907,18576,144,True,777,40,562
29261,505,7763,907,18576,144,True,779,37,564
29745,505,7773,907,18576,144,True,776,41,561
29996,505,7779,907,18576,144,True,774,43,559
