ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
256,2,0,0,0,0,False,1,0,1
486,2,0,49,3,0,False,1,0,1
494,2,0,49,3,1,False,1,0,1
737,2,0,49,3,1,False,1,0,0
987,2,0,49,3,1,False,1,0,0
1237,2,0,49,3,1,False,1,0,0
1488,2,0,49,3,1,False,1,0,0
1703,3,0,51,55,2,False,1,0,1
1738,6,0,59,55,2,False,1,0,1
1787,6,0,71,119,3,False,5,0,5
1988,6,0,97,181,3,False,5,0,0
2238,6,0,97,181,3,False,5,0,0
2491,16,30,171,324,3,False,24,0,20
2738,19,109,206,1006,3,False,62,0,60
3008,19,136,206,2057,3,False,71,0,69
3254,19,163,219,3064,3,False,86,0,84
3493,19,198,226,3782,4,False,127,0,123
3505,19,198,226,3782,4,False,127,0,72
3755,19,198,226,4980,4,False,127,0,72
3996,19,226,226,5743,4,False,168,0,113
4239,19,226,234,6421,4,False,210,0,154
4489,19,226,242,6672,4,False,262,0,166
4739,19,229,242,6966,4,False,314,0,176
4989,19,256,242,7816,4,False,350,0,184
5240,19,259,274,8051,4,False,368,0,194
5490,19,271,274,8794,4,False,412,0,238
5741,19,297,274,9826,4,False,423,0,249
5991,19,307,274,10528,4,False,458,0,284
6247,19,307,274,10929,4,False,504,0,330
10426,35,2145,310,19617,5,False,1305,0,599
10494,35,2145,310,19617,5,False,1305,0,419
11010,35,2155,312,19625,6,False,1304,0,210
10864,35,2155,312,19625,6,False,1304,0,0
11197,35,2165,314,19635,7,False,1303,0,0
11245,35,2165,314,19635,7,False,1303,0,0
11763,35,2175,314,19645,8,False,1302,0,0
11497,35,2165,314,19635,7,False,1303,0,0
11573,35,2175,314,19645,8,False,1302,0,0
11972,35,2185,314,19657,9,False,1301,0,0
12011,35,2185,314,19657,9,False,1301,0,0
12496,35,2195,314,19667,10,False,1300,0,0
12264,35,2185,314,19657,9,False,1301,0,0
12745,35,2195,314,19667,10,False,1300,0,0
12400,35,2195,314,19667,10,False,1300,0,0
12792,35,2223,314,19722,11,False,1304,0,0
12995,35,2223,314,19722,11,False,1304,0,0
13525,35,2233,314,19732,12,False,1303,0,0
13147,35,2233,314,19732,12,False,1303,0,0
13251,35,2233,314,19732,12,False,1303,0,0
13762,35,2243,314,19744,13,False,1302,0,0
13601,35,2243,314,19744,13,False,1302,0,0
13951,35,2253,314,19754,14,False,1301,0,0
13996,35,2253,314,19754,14,False,1301,0,0
14521,35,2263,314,19766,15,False,1300,0,0
14259,35,2253,314,19754,14,False,1301,0,0
14747,35,2263,314,19766,15,False,1300,0,0
14353,35,2263,314,19766,15,False,1300,0,0
14767,35,2273,314,19776,16,False,1299,0,0
15137,35,2301,314,19831,17,False,1303,0,0
15247,35,2301,314,19831,17,False,1303,0,0
15778,35,2311,314,19841,18,False,1302,0,0
15503,35,2311,314,19841,18,False,1302,0,0
15509,35,2311,314,19841,18,False,1302,0,0
16014,35,2321,314,19853,19,False,1301,0,0
16247,35,2321,314,19853,19,False,1301,0,0
15943,35,2321,314,19853,19,False,1301,0,0
16314,35,2331,314,19863,20,False,1300,0,0
16498,35,2331,314,19863,20,False,1300,0,0
17021,35,2341,314,19875,21,False,1299,0,0
16671,35,2341,314,19875,21,False,1299,0,0
16755,35,2341,314,19875,21,False,1299,0,0
17249,35,2351,314,19885,22,False,1298,0,0
17118,35,2351,314,19885,22,False,1298,0,0
17484,35,2379,314,19940,23,False,1302,0,0
17499,35,2379,314,19940,23,False,1302,0,0
18000,35,2389,314,19950,24,False,1301,0,0
18250,35,2389,314,19950,24,False,1301,0,0
17907,35,2389,314,19950,24,False,1301,0,0
18259,35,2399,314,19962,25,False,1300,0,0
18500,35,2399,314,19962,25,False,1300,0,0
19006,35,2409,314,19972,26,False,1299,0,0
18636,35,2409,314,19972,26,False,1299,0,0
18757,35,2409,314,19972,26,False,1299,0,0
19250,35,2419,314,19984,27,False,1298,0,0
19076,35,2419,314,19984,27,False,1298,0,0
19437,35,2429,314,19994,28,False,1297,0,0
19865,35,2457,314,20049,29,False,1301,0,0
20001,35,2457,314,20049,29,False,1301,0,0
20502,35,2467,314,20059,30,False,1300,0,0
20232,35,2467,314,20059,30,False,1300,0,0
20253,35,2467,314,20059,30,False,1300,0,0
20693,35,2477,314,20071,31,False,1299,0,0
20698,35,2487,314,20081,32,False,1298,0,0
20751,35,2487,314,20081,32,False,1298,0,0
21259,35,2497,314,20093,33,False,1297,0,0
21105,35,2497,314,20093,33,False,1297,0,0
21086,35,2497,314,20093,33,False,1297,0,0
21486,35,2507,314,20103,34,False,1296,0,0
21981,35,2535,314,20158,35,False,1300,0,0
22002,35,2535,314,20158,35,False,1300,0,0
22502,35,2545,314,20168,36,False,1299,0,0
22255,35,2535,314,20158,35,False,1300,0,0
22752,35,2545,314,20168,36,False,1299,0,0
22395,35,2545,314,20168,36,False,1299,0,0
22764,35,2555,314,20180,37,False,1298,0,0
23002,35,2555,314,20180,37,False,1298,0,0
23507,35,2565,314,20190,38,False,1297,0,0
23133,35,2565,314,20190,38,False,1297,0,0
23306,35,2565,314,20190,38,False,1297,0,0
23753,35,2575,314,20202,39,False,1296,0,0
23639,35,2575,314,20202,39,False,1296,0,0
23987,35,2585,314,20212,40,False,1295,0,0
23987,35,2585,314,20212,40,False,1295,0,0
