ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
254,1,0,0,0,0,False,1,0,1
485,13,0,34,11,0,False,11,0,11
735,13,0,107,64,0,False,18,0,18
752,13,0,107,64,1,False,18,0,18
985,21,75,146,249,1,False,31,0,14
1236,21,112,157,407,1,False,41,0,20
1486,21,112,157,475,1,False,45,0,20
1735,21,112,157,476,1,False,45,0,20
1985,21,148,161,601,1,False,50,0,26
2256,21,188,161,696,1,False,58,0,33
2502,21,256,161,885,1,False,66,0,44
2736,21,281,161,1004,1,False,74,0,49
3015,21,350,161,1141,1,False,84,0,61
3252,21,408,161,1258,1,False,94,0,70
3486,21,436,161,1381,1,False,100,0,74
3577,21,472,161,1478,2,False,104,0,80
3753,21,508,161,1561,2,False,110,0,86
3987,21,580,161,1779,2,False,119,0,98
4238,21,633,161,1959,2,False,131,0,108
4488,21,720,161,2233,2,False,142,0,122
4738,21,788,161,2423,2,False,155,0,133
4988,21,872,161,2596,2,False,169,0,147
5489,21,1012,161,3003,2,False,189,0,170
5739,21,1012,161,3073,2,False,195,0,170
5989,21,1065,161,3170,2,False,204,0,180
6240,21,1120,161,3286,2,False,210,0,188
6505,21,1156,161,3412,2,False,218,0,194
6740,21,1212,161,3554,2,False,226,0,205
6990,21,1264,161,3704,2,False,232,0,212
7240,21,1304,161,3798,2,False,240,0,219
7506,21,1340,161,3924,2,False,249,0,225
7740,21,1408,161,4059,2,False,257,0,236
7990,21,1480,161,4200,2,False,268,0,248
8491,21,1588,161,4506,2,False,286,0,266
9241,21,1804,161,5121,2,False,321,0,302
9491,21,1840,161,5348,2,False,328,0,308
9741,21,1876,161,5434,2,False,335,0,314
10006,21,1932,161,5536,2,False,344,0,325
10241,21,1956,161,5632,2,False,350,0,328
10491,21,2014,161,5779,2,False,356,0,338
10742,21,2020,161,5834,2,False,356,0,338
10992,21,2020,161,5834,2,False,356,0,338
11242,21,2040,161,5880,2,False,360,0,343
11492,21,2092,161,6215,2,False,366,0,350
12008,21,2262,161,6537,2,False,388,0,378
12159,21,2262,161,6663,3,False,395,0,378
12492,21,2342,161,6864,3,False,410,0,393
12993,21,2478,161,7278,3,False,431,0,414
13744,21,2586,161,7683,3,False,451,0,432
13994,21,2622,161,7820,3,False,456,0,438
14244,21,2658,161,7956,3,False,465,0,444
14510,21,2717,161,8064,3,False,474,0,455
14744,21,2766,161,8167,3,False,481,0,462
15244,21,2849,161,8392,3,False,498,0,477
15744,21,2954,161,8676,3,False,512,0,495
15995,21,3018,161,8852,3,False,519,0,504
16261,21,3054,161,9048,3,False,527,0,510
16761,21,3162,161,9372,3,False,546,0,528
17011,21,3232,161,9498,3,False,556,0,540
17495,21,3342,161,9815,3,False,574,0,558
18246,21,3450,161,10137,3,False,595,0,576
18497,21,3508,161,10243,3,False,603,0,587
18996,21,3590,161,10456,3,False,618,0,600
19512,21,3683,161,10739,3,False,632,0,617
19746,21,3738,161,10863,3,False,639,0,624
20497,21,3882,161,11193,3,False,663,0,648
20747,21,3918,161,11315,3,False,671,0,654
20997,21,3963,161,11443,3,False,678,0,664
21497,21,4062,161,11728,3,False,695,0,678
21747,21,4132,161,11853,3,False,705,0,690
22263,21,4242,161,12297,3,False,721,0,708
22498,21,4250,161,12369,3,False,728,0,712
22763,21,4314,161,12497,3,False,735,0,720
23498,21,4458,161,13016,3,False,755,0,744
23764,21,4532,162,13198,3,False,765,0,756
23947,21,4532,162,13306,4,False,772,0,756
24064,22,4532,162,13320,5,True,773,0,755
24075,22,4533,162,13320,6,True,772,0,0
24081,22,4534,162,13320,7,True,771,0,0
24086,22,4535,162,13320,8,True,770,0,0
24091,22,4536,162,13320,9,True,769,0,0
24118,22,4536,166,13345,10,True,768,0,0
24249,22,4572,166,13403,10,True,731,0,0
24499,22,4688,166,13403,10,True,615,0,0
24749,22,4805,166,13414,10,True,503,0,0
25000,22,4917,166,13441,10,True,410,0,0
25250,22,5041,166,13441,10,True,286,0,0
25500,22,5168,166,13441,10,True,159,0,0
25750,22,5297,166,13441,10,True,30,0,0
26000,22,5361,166,13830,10,True,6,0,0
26050,22,5370,166,13912,11,True,5,0,0
26102,22,5381,166,14014,12,True,4,0,0
26185,22,5406,166,14165,13,True,2,0,0
26252,22,5424,167,14276,14,True,1,0,0
26250,22,5424,167,14276,13,True,2,0,0
