ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
263,2,0,0,0,0,False,1,0,1
492,19,0,63,22,0,False,11,0,11
758,19,0,181,123,0,False,19,0,19
789,19,0,194,127,1,False,18,0,18
1008,34,81,257,356,1,False,26,0,8
1243,34,225,277,737,1,False,41,0,20
1508,34,225,278,858,1,False,45,0,20
1743,34,225,278,881,1,False,45,0,20
2009,34,225,279,882,1,False,45,0,20
2243,34,297,285,1064,1,False,50,0,26
2512,34,297,285,1127,1,False,51,0,26
2743,34,375,285,1284,1,False,58,0,33
3009,34,480,286,1582,1,False,65,0,43
3246,34,513,286,1776,1,False,70,0,44
3494,34,639,286,1982,1,False,79,0,55
3760,34,729,286,2154,1,False,86,0,62
3998,34,864,286,2372,1,False,96,0,74
4246,34,903,286,2577,1,False,103,0,77
4318,34,945,286,2700,2,False,104,0,80
4495,34,1017,286,2828,2,False,109,0,86
4761,34,1119,286,3087,2,False,117,0,95
4996,34,1233,286,3387,2,False,124,0,104
5247,34,1305,286,3724,2,False,132,0,110
5511,34,1436,286,4068,2,False,142,0,122
6247,34,1809,286,4921,2,False,172,0,152
6512,34,1920,286,5198,2,False,183,0,163
6746,34,2025,286,5455,2,False,189,0,170
6996,34,2025,286,5543,2,False,192,0,170
7249,34,2025,286,5588,2,False,195,0,170
7996,34,2313,286,6101,2,False,215,0,194
8497,34,2439,286,6473,2,False,226,0,205
8747,34,2520,286,6613,2,False,232,0,212
9497,34,2688,286,7139,2,False,250,0,227
9763,34,2817,286,7348,2,False,257,0,236
10013,34,2889,286,7493,2,False,263,0,242
10513,34,3033,286,7851,2,False,276,0,254
10763,34,3120,286,8068,2,False,283,0,263
11748,34,3465,286,8910,2,False,312,0,290
12998,34,3825,286,9969,2,False,340,0,320
13279,34,3897,286,10182,2,False,347,0,326
13514,34,3969,286,10375,2,False,351,0,332
13748,34,4041,286,10565,2,False,356,0,338
14030,34,4041,286,10567,2,False,356,0,338
15031,34,4329,286,11509,2,False,376,0,362
15633,34,4524,287,12076,3,False,395,0,378
16251,34,4740,287,12533,3,False,412,0,396
17313,34,5028,287,13476,3,False,440,0,420
17751,34,5100,287,13812,3,False,446,0,426
18501,34,5316,287,14410,3,False,462,0,444
19017,34,5423,287,14620,3,False,474,0,455
19502,34,5571,287,14876,3,False,485,0,467
20002,34,5676,287,15195,3,False,495,0,474
20268,34,5748,287,15388,3,False,499,0,480
20549,34,5820,287,15506,3,False,505,0,486
20753,34,5883,287,15606,3,False,510,0,492
21008,34,5964,287,15896,3,False,514,0,498
21753,34,6147,287,16470,3,False,531,0,515
22768,34,6468,287,17254,3,False,557,0,540
23254,34,6612,287,17611,3,False,570,0,552
24089,35,6828,287,18124,4,True,586,0,569
24156,35,6829,287,18124,5,True,585,0,0
24163,35,6830,287,18124,6,True,584,0,0
24170,35,6831,287,18124,7,True,583,0,0
24177,35,6832,287,18124,8,True,582,0,0
24255,35,6835,288,18205,8,True,582,0,0
24331,35,6851,288,18320,9,True,581,0,0
24466,35,6870,289,18516,10,True,580,0,0
24504,35,6873,292,18570,10,True,580,0,0
24592,35,6889,292,18712,11,True,579,0,0
24723,35,6915,293,18920,12,True,578,0,0
24754,35,6928,294,18974,12,True,578,0,0
24859,35,6944,296,19134,13,True,577,0,0
24883,35,6944,302,19179,14,True,576,0,0
25005,35,7330,303,19343,14,True,187,0,0
25256,35,7557,303,19909,14,True,5,0,0
