ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
273,2,0,0,0,0,False,63,0,1
519,18,0,16,1,0,False,68,0,6
659,19,1,73,6,1,False,67,0,5
753,19,1,73,6,1,False,67,0,5
1004,19,1,73,6,1,False,67,0,5
1255,19,1,73,6,1,False,67,0,5
1505,19,1,73,6,1,False,67,0,5
1761,19,1,73,6,1,False,67,0,5
2013,19,1,73,6,1,False,67,0,5
2263,19,1,73,6,1,False,67,0,5
2515,19,1,73,6,1,False,67,0,5
2764,19,1,73,6,1,False,67,0,5
3015,19,1,73,6,1,False,67,0,5
3508,21,1,79,35,1,False,71,0,10
3523,21,1,83,51,2,False,70,0,9
3769,22,1,94,155,2,False,69,0,6
4004,22,1,94,155,2,False,69,0,6
4258,22,1,94,155,2,False,69,0,6
4509,22,1,94,155,2,False,69,0,6
4759,22,1,94,155,2,False,69,0,6
5009,22,1,94,155,2,False,69,0,6
5262,23,2,97,155,2,False,69,0,7
5268,27,2,100,156,3,False,68,0,6
5289,32,6,100,163,4,False,67,0,6
5326,37,10,102,222,5,False,70,0,10
5352,40,10,102,274,6,False,68,0,7
5355,41,10,102,274,7,False,67,0,6
5356,42,10,102,274,8,False,66,0,6
5397,53,21,119,330,9,False,75,0,16
5511,53,21,139,539,9,False,75,0,8
5552,56,21,139,682,10,False,69,2,6
5565,56,21,139,734,11,False,68,2,6
5595,56,28,139,788,12,False,66,2,6
5663,76,46,142,852,13,False,80,3,22
5682,80,46,143,910,14,False,81,3,13
5740,81,46,143,1165,15,False,76,3,12
5755,81,50,143,1165,15,False,76,3,12
6008,81,84,143,1793,15,False,85,3,21
6266,81,120,143,2388,15,False,94,3,30
6724,88,175,143,3223,16,False,107,3,44
6798,95,181,143,3280,17,False,117,3,50
6885,99,181,151,3337,18,False,127,3,52
6996,100,181,182,3497,19,False,126,3,42
7003,100,181,182,3497,19,False,126,3,42
7254,100,182,189,4296,19,False,121,3,43
7353,100,182,189,4614,20,False,115,3,43
7371,101,182,189,4716,21,False,112,3,42
7386,101,183,189,4716,22,False,111,3,41
7396,102,183,189,4716,23,False,110,3,40
7407,103,183,189,4716,24,False,109,3,39
7430,103,183,189,4768,25,False,108,3,39
7451,103,189,189,4820,26,False,106,3,39
7473,103,189,189,4872,27,False,105,3,39
7511,103,209,189,4976,28,False,103,3,39
7528,103,222,189,4976,29,False,103,3,39
7541,103,224,189,4976,30,False,102,3,39
7591,111,228,194,5056,31,False,109,3,47
7675,111,228,194,5237,32,False,106,3,40
7763,115,228,232,5342,32,False,105,3,42
8015,115,228,344,5348,32,False,108,3,45
8254,115,228,360,5359,32,False,108,3,45
8506,115,228,386,5684,32,False,110,4,47
8760,115,228,386,5712,32,False,110,4,47
9004,115,228,386,5908,32,False,110,4,47
