ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
263,2,0,0,0,0,False,1,0,1
508,19,0,63,22,0,False,11,0,11
742,19,0,151,122,0,False,19,0,19
787,19,0,194,127,1,False,18,0,18
891,35,0,226,140,2,False,20,0,1
901,35,10,233,149,3,False,19,0,0
915,35,26,239,170,4,False,19,0,0
929,35,42,246,190,5,False,19,0,0
973,35,58,250,238,6,False,21,0,0
979,35,68,250,246,7,False,20,0,0
1008,35,72,253,361,7,False,20,0,0
1014,35,73,253,383,8,False,19,0,0
1169,35,100,278,591,9,False,26,0,0
1221,35,120,279,678,10,False,28,0,0
1259,35,122,280,735,10,False,28,0,0
1276,35,139,280,758,11,False,30,0,0
1404,35,158,281,1056,12,False,37,0,0
1519,35,162,282,1330,13,False,44,0,0
1651,35,165,285,1605,14,False,51,0,0
1745,35,168,286,1812,14,False,57,0,0
1772,35,168,286,1880,15,False,58,0,0
1900,35,178,287,2169,16,False,69,0,0
2008,35,191,288,2388,16,False,80,0,0
2034,35,191,288,2467,17,False,81,0,0
2048,35,191,294,2516,18,False,80,0,0
2202,35,204,295,2831,19,False,96,0,0
2245,35,228,295,2888,19,False,98,0,0
2431,35,376,298,3191,20,False,98,0,0
2514,35,438,298,3293,20,False,95,0,0
2753,35,662,298,3703,20,False,93,0,0
3008,35,750,300,4156,20,False,95,0,0
3258,35,750,300,4283,20,False,99,0,0
3445,35,766,301,4334,21,False,101,0,0
3496,35,808,301,4392,21,False,99,0,0
3759,35,828,301,4561,21,False,99,0,0
3996,35,938,301,4731,21,False,99,0,0
4243,35,1016,301,4983,21,False,98,0,0
4494,35,1062,301,5189,21,False,100,0,0
4759,35,1172,301,5361,21,False,100,0,0
4993,35,1296,301,5545,21,False,97,0,0
5243,35,1380,301,5705,21,False,99,0,0
5493,35,1452,301,5922,21,False,99,0,0
5744,35,1536,301,6147,21,False,100,0,0
5994,35,1656,301,6330,21,False,99,0,0
6244,35,1764,301,6674,21,False,95,0,0
6494,35,1842,301,6865,21,False,97,0,0
6744,35,1920,301,7161,21,False,96,0,0
6995,35,2044,301,7458,21,False,96,0,0
7245,35,2144,301,7717,21,False,98,0,0
7495,35,2269,301,7931,21,False,98,0,0
7746,35,2388,301,8129,21,False,95,0,0
7996,35,2498,301,8406,21,False,98,0,0
8246,35,2622,301,8679,21,False,95,0,0
8496,35,2700,301,8872,21,False,95,0,0
8747,35,2700,301,8977,21,False,97,0,0
9247,35,2846,301,9219,21,False,98,0,0
9497,35,2934,301,9357,21,False,96,0,0
9748,35,2934,301,9357,21,False,96,0,0
9998,35,2934,301,9357,21,False,96,0,0
10248,35,2992,301,9461,21,False,96,0,0
10498,35,3012,301,9589,21,False,96,0,0
10748,35,3044,301,9659,21,False,99,0,0
10998,35,3149,301,9888,21,False,97,0,0
11502,35,3262,301,10192,21,False,97,0,0
11748,35,3356,301,10341,21,False,95,0,0
11998,35,3402,301,10506,21,False,96,0,0
12248,35,3470,301,10620,21,False,97,0,0
12498,35,3558,301,10780,21,False,95,0,0
