ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
280,2,0,0,0,0,False,63,0,1
505,7,0,2,0,0,False,67,0,6
739,14,0,13,0,0,False,73,0,13
827,14,0,57,3,1,False,72,0,12
990,14,0,57,3,1,False,72,0,9
1240,14,0,57,3,1,False,72,0,9
1491,14,0,57,3,1,False,72,0,9
1742,14,0,57,3,1,False,72,0,9
1992,14,0,57,3,1,False,72,0,9
2242,14,0,57,3,1,False,72,0,9
2360,19,1,63,4,2,False,71,0,9
2380,24,5,63,11,3,False,70,0,9
2469,29,9,72,63,4,False,73,0,13
2482,32,9,72,115,5,False,71,0,10
2483,33,9,72,115,6,False,70,0,9
2485,34,9,72,115,7,False,69,0,9
2492,36,18,72,122,7,False,71,0,12
2528,45,20,89,171,8,False,78,0,19
2742,45,20,89,171,8,False,80,0,11
2993,45,20,89,171,8,False,80,0,11
3243,45,20,89,171,8,False,80,0,11
3493,45,20,89,171,8,False,80,0,11
3634,47,20,89,171,9,False,81,0,11
3636,49,20,89,171,10,False,80,0,11
3638,50,20,89,171,11,False,79,0,11
3643,55,20,89,171,12,False,79,0,12
3698,62,24,92,232,13,False,88,0,21
3743,66,25,100,340,13,False,87,0,15
3795,66,25,121,388,14,False,86,0,15
3835,66,25,121,541,15,False,83,0,15
3847,67,25,121,592,16,False,81,0,14
3849,68,25,121,592,17,False,80,0,13
3851,69,25,121,592,18,False,79,0,11
3853,69,26,121,592,19,False,78,0,11
3904,78,26,121,645,20,False,80,0,14
3925,79,26,121,696,21,False,79,0,13
3993,99,120,158,750,21,False,83,0,17
4657,107,1296,159,1141,22,False,131,0,66
4686,108,1302,159,1142,23,False,130,0,66
4707,109,1308,159,1143,24,False,129,0,66
4733,111,1314,159,1144,25,False,128,0,66
4764,114,1320,164,1163,26,False,127,0,66
4789,114,1329,164,1165,27,False,126,0,66
4811,117,1329,166,1165,28,False,125,0,66
4838,123,1329,170,1165,29,False,124,0,66
4862,125,1329,170,1165,30,False,123,0,66
4992,129,1329,221,1227,31,False,133,0,78
5046,132,1329,221,1281,32,False,133,0,79
5070,133,1329,221,1281,33,False,132,0,78
5116,138,1329,238,1334,34,False,135,0,82
5169,138,1330,239,1437,35,False,133,0,80
5194,139,1330,239,1437,36,False,132,0,79
5244,142,1334,245,1441,36,False,136,0,83
5257,142,1334,250,1484,37,False,135,0,82
5309,143,1334,269,1583,38,False,132,0,78
5348,143,1334,269,1635,39,False,131,0,78
5397,149,1334,269,1692,40,False,134,0,82
5445,151,1334,269,1797,41,False,132,0,80
5476,152,1334,269,1797,42,False,131,0,79
5542,156,1334,269,1885,43,False,138,0,87
5700,166,1334,314,2026,44,False,153,0,96
5733,166,1334,316,2081,45,False,152,0,88
5918,190,1338,387,2232,46,False,159,0,97
6017,200,1339,468,2326,47,False,162,0,97
6146,208,1347,468,2473,48,False,182,0,119
6211,212,1354,468,2541,49,False,187,0,125
6278,216,1355,468,2647,50,False,188,0,127
6307,225,1359,469,2649,51,False,188,0,127
6347,229,1359,469,2712,52,False,189,0,127
6368,238,1361,469,2713,53,False,188,0,126
6407,244,1361,469,2775,54,False,189,0,127
6441,244,1361,469,2833,55,False,188,0,126
6483,248,1361,469,2896,56,False,189,0,128
6527,248,1367,469,2953,57,False,192,0,131
6746,258,1391,469,3138,57,False,196,1,133
6858,262,1396,502,3388,58,False,197,2,136
6896,263,1396,502,3440,59,False,197,2,137
6919,264,1396,502,3440,60,False,196,2,136
6961,268,1396,502,3492,61,False,197,2,138
6987,269,1396,502,3492,62,False,196,2,137
6999,269,1396,502,3492,62,False,196,2,137
7014,270,1396,502,3492,63,False,195,2,136
7060,275,1396,502,3567,64,False,196,2,138
7086,276,1396,502,3567,65,False,195,2,137
7111,277,1396,502,3567,66,False,194,2,136
7155,282,1396,502,3642,67,False,195,2,138
7181,283,1396,502,3642,68,False,194,2,137
7207,284,1396,502,3642,69,False,193,2,136
7231,292,1396,502,3643,70,False,192,2,136
7259,296,1408,502,3645,71,False,190,3,136
7287,297,1408,502,3645,72,False,189,3,136
7314,302,1408,502,3645,73,False,189,3,137
7336,303,1408,502,3645,74,False,188,3,136
7361,305,1408,502,3645,75,False,187,3,136
7386,307,1408,502,3645,76,False,186,3,136
7411,309,1408,502,3645,77,False,185,3,136
7468,323,1409,502,3724,78,False,187,3,138
7496,323,1409,502,3735,78,False,187,3,138
7504,323,1409,502,3776,79,False,186,3,137
7573,325,1410,517,3912,80,False,186,3,136
7648,352,1430,517,3935,81,False,203,3,155
7724,360,1450,522,4010,82,False,215,3,165
8000,360,1714,522,4104,82,False,226,3,171
8262,360,1715,558,4218,82,True,226,3,172
8500,360,1715,572,4517,82,True,226,3,172
8746,360,1715,608,4896,82,True,225,4,171
8997,360,1715,608,5230,82,True,225,4,171
9262,360,1715,608,5694,82,True,224,5,170
9497,360,1715,608,6026,82,True,224,5,170
9750,363,1716,608,6344,82,True,223,6,169
9997,363,1716,611,6723,82,True,223,6,169
