ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
262,5,0,0,0,0,False,65,0,3
343,19,3,0,0,1,False,68,0,6
508,21,8,0,0,1,False,69,0,2
743,22,165,22,2,1,False,121,0,55
965,24,208,74,6,2,False,139,0,74
981,26,208,81,6,3,False,139,0,70
986,26,210,83,12,4,False,138,0,70
993,26,210,90,12,4,False,138,0,70
1183,26,212,114,21,5,False,141,0,70
1243,26,212,133,223,5,False,137,0,70
1272,26,214,134,238,6,False,138,0,70
1324,26,216,143,363,7,False,136,0,70
1473,32,220,145,627,8,False,136,0,72
1493,34,220,148,676,8,False,138,0,73
1495,34,220,148,679,9,False,137,0,72
1513,36,220,154,683,10,False,137,0,70
1541,36,222,154,792,11,False,134,0,70
1743,38,378,157,792,11,False,186,0,123
1994,38,517,157,792,11,False,232,0,169
2262,38,619,157,792,11,False,266,0,203
2301,43,620,163,793,12,False,266,0,204
2360,48,624,163,800,13,False,265,0,204
2414,54,628,165,807,14,False,268,0,208
2444,56,628,165,821,15,False,267,0,204
2471,58,628,165,838,16,False,266,0,204
2554,64,639,167,920,17,False,268,0,209
2638,71,639,182,967,18,False,271,1,208
2856,78,664,190,1446,19,False,267,3,209
2905,84,664,190,1446,20,False,269,3,207
2930,86,664,190,1446,21,False,268,3,204
3009,95,664,192,1449,21,False,273,3,210
3034,95,664,193,1501,22,False,275,3,212
3133,101,675,194,1509,23,False,283,3,213
3154,102,675,194,1509,24,False,282,3,204
3260,102,696,194,1524,24,False,294,3,204
3435,112,733,194,1554,25,False,318,3,213
3457,113,733,194,1554,26,False,317,3,204
3513,117,733,194,1557,26,False,321,3,209
3541,117,733,194,1609,27,False,323,3,211
3561,119,733,194,1610,28,False,322,3,204
3675,122,733,225,1688,29,False,324,3,208
3732,122,733,229,1740,30,False,331,3,215
3769,124,733,231,1740,31,False,332,3,204
3776,124,733,231,1740,31,False,332,3,204
3966,131,737,238,2034,32,False,335,3,206
3999,133,737,238,2036,32,False,337,3,207
4021,133,737,238,2089,33,False,340,3,210
4048,134,737,238,2090,34,False,339,3,204
4317,138,737,382,2133,34,False,343,3,209
4512,140,737,382,2133,35,False,342,3,209
4541,142,737,382,2133,36,False,341,3,209
4563,143,737,382,2133,37,False,340,3,209
4655,153,741,382,2142,38,False,344,3,214
4683,155,741,382,2142,39,False,343,3,210
4747,156,741,382,2197,40,False,348,3,215
4772,158,741,382,2198,41,False,347,3,209
4832,160,743,382,2242,42,False,347,3,210
4856,162,743,382,2242,43,False,346,3,209
5026,166,743,382,2586,43,False,342,3,213
5094,175,746,382,2593,44,False,341,3,212
5261,189,766,413,2602,44,False,342,3,211
5514,195,818,415,2618,44,False,345,3,214
5746,195,862,418,2662,44,False,347,3,216
6011,195,913,418,2705,44,False,350,3,219
6245,195,960,418,2719,44,False,352,3,221
6495,195,1005,418,2735,44,False,355,3,224
6762,195,1056,418,2749,44,False,357,3,226
7012,195,1088,418,2790,44,False,359,3,228
7248,195,1128,418,2802,44,False,361,3,230
7471,203,1158,418,2811,45,False,361,3,231
7516,204,1164,418,2812,46,False,360,3,231
7546,205,1170,418,2813,47,False,359,3,231
7592,207,1176,418,2814,48,False,358,3,231
7658,210,1182,423,2833,49,False,357,3,231
7703,213,1191,425,2835,50,False,355,3,231
7747,215,1191,425,2835,50,False,355,3,232
7790,219,1191,429,2835,51,False,354,3,231
7830,221,1191,429,2835,52,False,353,3,231
8075,223,1191,451,2920,52,False,381,3,260
8212,225,1191,456,2987,53,False,390,3,270
8296,229,1191,456,2989,54,False,390,3,271
8431,235,1191,472,3041,55,False,390,3,272
8500,235,1191,473,3094,56,False,391,3,270
8536,235,1193,474,3094,57,False,390,3,270
8669,239,1197,478,3199,58,False,391,3,274
8732,239,1197,478,3253,59,False,390,3,270
8925,245,1197,478,3478,60,False,390,3,274
8968,247,1197,478,3479,61,False,389,3,270
8997,247,1197,478,3479,61,False,389,3,271
9026,249,1197,478,3482,62,False,388,3,270
9237,253,1197,478,3671,63,False,393,3,278
9382,255,1197,509,3728,64,False,400,3,278
9475,262,1197,511,3728,65,False,399,3,270
9513,262,1197,512,3728,65,False,399,3,270
9808,268,1197,590,3926,65,False,402,4,275
9903,271,1197,590,3998,66,False,405,4,278
9945,271,1198,591,4000,67,False,404,4,270
10029,271,1201,593,4092,68,False,404,4,270
10030,271,1201,593,4092,68,False,404,4,270
10293,281,1203,601,4307,68,False,399,6,273
10376,287,1204,609,4314,69,False,399,6,273
10467,290,1207,616,4337,70,False,398,6,271
10588,290,1221,622,4483,71,False,397,7,271
10657,292,1232,622,4569,72,False,399,7,274
10728,297,1234,622,4627,73,False,399,7,271
10791,300,1234,629,4640,73,False,403,7,275
10808,300,1234,629,4680,74,False,402,7,274
10910,307,1234,641,4743,75,False,406,7,276
10998,318,1235,664,4753,75,False,405,7,272
11249,328,1243,760,4953,75,False,410,9,279
11362,335,1248,760,5047,76,False,414,9,283
11686,350,1258,760,5188,77,False,443,9,304
11729,350,1258,760,5244,78,False,442,9,298
11749,350,1258,760,5265,78,False,442,9,298
11829,354,1260,760,5393,79,False,442,9,300
11983,367,1264,760,5506,80,False,442,9,301
11999,367,1264,760,5506,80,False,442,9,298
12171,380,1266,760,5674,81,False,440,9,300
