ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
253,4,0,0,0,1,False,63,0,1
280,4,0,0,0,1,False,63,0,0
496,11,1,25,2,1,False,64,0,2
558,11,4,73,6,2,False,65,0,3
588,19,5,73,58,3,False,65,0,3
662,25,39,80,59,4,False,71,0,9
676,25,48,80,59,5,False,71,0,5
746,25,49,80,59,5,False,71,0,0
780,25,75,80,59,6,False,71,1,0
822,25,133,80,79,7,False,83,1,0
852,25,196,80,79,8,False,83,3,0
874,25,205,80,79,9,False,83,3,0
889,25,223,80,79,10,False,83,4,0
963,25,331,80,120,11,False,107,4,0
1017,25,454,80,126,12,False,107,8,0
1043,25,463,80,126,13,False,107,8,0
1056,25,472,80,126,14,False,107,8,0
1068,25,481,80,126,15,False,107,8,0
1091,25,508,80,126,16,False,107,10,0
1103,25,517,80,126,17,False,107,10,0
1120,25,535,80,126,18,False,107,11,0
1283,25,755,80,211,19,False,153,12,0
1387,25,971,80,218,20,False,155,18,0
1414,25,980,80,218,21,False,155,18,0
1431,25,989,80,218,22,False,155,18,0
1448,25,998,80,218,23,False,155,18,0
1466,25,1007,80,218,24,False,155,18,0
1481,25,1016,80,218,25,False,155,18,0
1498,25,1025,80,218,26,False,155,18,0
1515,25,1034,80,218,27,False,155,18,0
1539,27,1034,80,270,28,False,155,18,1
1746,29,1034,130,380,28,False,160,18,0
1750,29,1034,130,380,29,False,160,18,0
1862,29,1036,133,384,30,False,162,18,0
1879,29,1038,133,388,31,False,161,18,0
1956,29,1040,153,497,32,False,161,18,0
2012,29,1040,153,556,32,False,160,18,0
2077,29,1042,153,683,33,False,158,18,0
2137,29,1044,153,816,34,False,156,18,0
2177,29,1046,153,890,35,False,154,18,0
2200,31,1046,153,942,36,False,154,18,1
2233,37,1046,158,942,37,False,156,18,3
2247,37,1046,158,942,37,False,156,18,3
2256,37,1046,158,994,38,False,155,18,2
2289,39,1046,164,1051,39,False,154,18,0
2306,39,1048,164,1055,40,False,153,18,0
2344,39,1093,164,1055,41,False,153,22,0
2364,39,1102,164,1055,42,False,153,22,0
