ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
273,2,0,0,0,0,False,63,0,1
503,19,1,30,3,0,False,68,0,6
565,19,1,73,6,1,False,67,0,5
753,19,1,73,6,1,False,67,0,5
1005,19,1,73,6,1,False,67,0,5
1250,19,1,73,6,1,False,67,0,5
1500,19,1,73,6,1,False,67,0,5
1750,19,1,73,6,1,False,67,0,5
2000,19,1,73,6,1,False,67,0,5
2250,19,1,73,6,1,False,67,0,5
2500,19,1,73,6,1,False,67,0,5
2754,19,1,73,6,1,False,67,0,5
3001,21,1,75,6,1,False,69,0,8
3070,21,1,83,51,2,False,70,0,9
3254,22,1,94,155,2,False,69,0,6
3499,22,1,94,155,2,False,69,0,6
3749,22,1,94,155,2,False,69,0,6
4000,22,1,94,155,2,False,69,0,6
4250,22,1,94,155,2,False,69,0,6
4501,22,1,94,155,2,False,69,0,6
4671,27,2,100,156,3,False,68,0,6
4686,32,6,100,163,4,False,67,0,6
4713,37,10,102,222,5,False,70,0,10
4721,40,10,102,274,6,False,68,0,7
4722,41,10,102,274,7,False,67,0,6
4723,42,10,102,274,8,False,66,0,6
4751,53,21,114,326,8,False,76,0,17
4753,53,21,119,330,9,False,75,0,16
4871,56,21,139,682,10,False,69,2,6
4879,56,21,139,734,11,False,68,2,6
4893,56,28,139,788,12,False,66,2,6
4945,76,46,142,852,13,False,80,3,22
4959,80,46,143,910,14,False,81,3,13
5002,80,46,143,1092,14,False,78,3,13
5013,81,46,143,1165,15,False,76,3,12
5252,81,93,143,1945,15,False,87,3,23
5502,81,135,143,2609,15,False,98,3,34
5755,81,167,143,3248,15,False,105,3,41
6020,88,211,143,3774,16,False,117,3,54
6071,95,217,143,3831,17,False,127,3,60
6124,99,217,151,3888,18,False,137,3,62
6206,100,217,182,4048,19,False,136,3,52
6253,100,217,182,4201,19,False,136,3,52
6467,100,218,189,5165,20,False,125,3,53
6493,101,218,189,5267,21,False,122,3,52
6501,101,219,189,5267,22,False,121,3,51
6507,101,219,189,5267,22,False,121,3,51
6512,102,219,189,5267,23,False,120,3,50
6521,103,219,189,5267,24,False,119,3,49
6537,103,219,189,5319,25,False,118,3,49
6555,103,225,189,5371,26,False,116,3,49
6570,103,225,189,5423,27,False,115,3,49
6600,103,245,189,5527,28,False,113,3,49
6614,103,258,189,5527,29,False,113,3,49
6625,103,260,189,5527,30,False,112,3,49
6669,111,264,194,5607,31,False,119,3,57
6728,111,264,194,5788,32,False,116,3,50
7003,115,264,344,5899,32,False,118,3,55
7253,115,264,381,6206,32,False,117,4,54
7508,115,264,386,6245,32,False,120,4,57
7754,115,264,386,6339,32,False,120,4,57
8004,115,264,388,6646,32,False,119,5,56
8276,132,274,423,6930,33,False,146,5,84
9004,132,274,489,8892,33,False,142,7,58
9029,134,274,489,9047,34,False,138,7,58
9047,136,274,489,9047,35,False,137,7,58
9062,137,274,489,9047,36,False,136,7,58
9087,142,274,489,9047,37,False,136,7,59
9181,149,278,489,9111,38,False,145,7,68
9260,153,279,489,9296,39,False,143,7,62
9269,153,279,489,9296,39,False,143,7,62
9304,153,279,489,9449,40,False,140,7,62
9314,154,279,489,9500,41,False,138,7,61
9333,155,279,489,9500,42,False,137,7,60
9351,156,279,489,9500,43,False,136,7,58
9368,156,280,489,9500,44,False,135,7,58
9411,165,280,489,9553,45,False,137,7,61
9437,166,280,489,9604,46,False,136,7,60
10505,169,1831,489,10180,46,False,200,7,124
11756,169,3367,489,10595,46,False,264,7,188
12006,169,3367,489,10595,46,False,264,7,188
14192,177,5986,489,11256,47,False,373,7,298
14251,178,5992,489,11257,48,False,372,7,298
14302,179,5998,489,11258,49,False,371,7,298
14349,181,6004,489,11259,50,False,370,7,298
14400,184,6010,494,11278,51,False,369,7,298
14447,184,6019,494,11280,52,False,368,7,298
14494,187,6019,496,11280,53,False,367,7,298
14547,193,6019,500,11280,54,False,366,7,298
14594,195,6019,500,11280,55,False,365,7,298
15252,199,6019,527,11475,56,False,419,7,354
15341,202,6019,527,11529,57,False,419,7,355
15402,203,6019,527,11529,58,False,418,7,354
15501,208,6019,544,11582,59,False,421,7,358
15509,208,6019,544,11582,59,False,421,7,358
15583,208,6020,545,11685,60,False,419,7,356
15645,209,6020,545,11685,61,False,418,7,355
15705,209,6021,545,11685,62,False,417,7,354
15805,212,6025,549,11739,63,False,420,7,358
15882,213,6025,549,11857,64,False,417,7,354
15950,213,6025,549,11909,65,False,416,7,354
16046,219,6025,549,11966,66,False,419,7,358
16122,221,6025,549,12071,67,False,417,7,356
16183,222,6025,549,12071,68,False,416,7,355
16241,223,6025,549,12071,69,False,415,7,354
16383,227,6025,549,12159,70,False,422,7,362
16542,229,6025,580,12216,71,False,429,7,362
16759,234,6035,590,12535,71,False,429,7,357
17103,246,6042,593,13106,72,False,432,9,360
17175,247,6042,593,13158,73,False,431,9,355
17259,247,6042,593,13219,73,False,430,9,355
17601,255,6051,603,13789,74,False,437,11,363
17667,255,6051,605,13844,75,False,436,11,355
17793,255,6053,605,13986,76,False,436,11,355
17876,255,6053,605,14037,77,False,434,12,355
17945,256,6053,605,14037,78,False,432,13,355
18002,256,6054,605,14037,79,False,431,13,355
18010,256,6054,605,14037,79,False,431,13,355
18065,256,6055,605,14037,80,False,430,13,355
18139,256,6056,605,14037,81,False,429,13,355
18326,275,6077,634,14250,82,False,431,14,358
18388,275,6078,634,14250,83,False,430,14,355
18441,275,6079,634,14250,84,False,429,14,355
18493,275,6080,634,14250,85,False,428,14,355
18591,277,6086,634,14307,86,False,431,14,359
18674,282,6088,634,14365,87,False,431,14,356
18783,285,6088,639,14420,88,False,434,14,359
18886,290,6088,651,14481,89,False,435,14,357
19175,313,6124,654,14613,90,False,441,15,363
19510,315,6165,654,14874,90,False,444,16,365
19564,315,6165,654,14943,91,False,443,16,365
19635,320,6166,654,14994,92,False,441,16,364
19760,340,6170,654,15026,92,False,441,16,362
19762,340,6173,654,15026,93,False,440,16,361
19889,341,6199,654,15058,94,False,440,16,361
19943,341,6202,654,15058,95,False,439,16,358
20374,345,6296,654,15154,96,False,444,16,363
20434,345,6303,654,15154,97,False,443,16,354
20510,345,6311,654,15156,97,False,444,16,354
20673,351,6316,665,15237,98,False,450,16,361
20746,357,6316,684,15290,99,False,449,16,357
20764,357,6316,684,15290,99,False,449,16,358
20831,362,6322,701,15353,100,False,447,16,357
21010,368,6350,772,15478,100,False,452,16,359
21073,368,6350,800,15647,101,False,449,18,356
21119,372,6350,800,15710,102,False,450,18,358
21291,379,6359,800,15793,103,False,457,18,365
21353,379,6367,800,15796,104,False,456,18,356
21423,379,6367,800,15848,105,False,455,18,356
21923,387,6371,800,16037,106,False,492,18,394
22036,394,6379,800,16044,107,False,495,18,397
22107,394,6379,800,16096,108,False,494,18,392
22252,398,6379,800,16381,109,False,491,18,394
