ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
430,19,1,73,6,1,False,67,0,5
486,19,1,73,6,1,False,67,0,5
918,23,302,90,195,2,False,119,0,58
1003,24,302,123,300,2,False,120,0,55
1237,24,305,153,559,2,False,124,0,58
1336,25,308,153,822,3,False,121,0,60
1347,25,309,153,822,4,False,120,0,54
1357,25,310,153,822,5,False,119,0,54
1366,25,312,153,822,6,False,117,0,54
1414,32,314,158,874,7,False,118,0,58
1451,34,315,164,987,8,False,116,0,56
1464,35,316,164,987,9,False,114,0,54
2267,40,1034,170,1227,10,False,235,0,176
2317,45,1038,170,1234,11,False,234,0,176
2363,50,1042,172,1293,12,False,237,0,180
2413,53,1042,172,1345,13,False,235,0,177
2442,54,1042,172,1345,14,False,234,0,176
2471,55,1042,172,1345,15,False,233,0,176
2533,66,1053,189,1401,16,False,242,0,186
2631,69,1053,197,1765,17,False,236,2,176
2726,89,1078,200,1935,18,False,247,3,192
2773,93,1078,201,1993,19,False,248,3,183
2844,94,1078,201,2248,20,False,243,3,182
3238,101,1153,201,3257,21,False,264,3,204
3320,108,1159,201,3314,22,False,274,3,210
3396,112,1159,209,3371,23,False,284,3,212
3511,113,1159,240,3531,24,False,283,3,202
3739,113,1160,240,4487,24,False,275,3,203
3818,121,1164,245,4672,25,False,280,3,211
3899,121,1164,245,4853,26,False,277,3,204
3989,125,1164,320,4960,26,False,276,3,206
4241,125,1164,389,4970,26,False,279,3,209
4436,142,1174,438,5105,27,False,306,3,237
4470,144,1174,438,5105,28,False,305,3,211
4502,146,1174,438,5105,29,False,304,3,211
4536,147,1174,438,5105,30,False,303,3,211
4570,152,1174,438,5105,31,False,303,3,212
4640,159,1178,438,5169,32,False,312,3,221
4755,163,1179,438,5552,32,False,307,3,215
4756,164,1179,438,5558,33,False,305,3,214
4790,165,1179,438,5558,34,False,304,3,213
4821,166,1179,438,5558,35,False,303,3,211
4868,175,1180,438,5611,36,False,304,3,214
5740,179,2731,441,6235,36,False,367,3,277
6491,179,4267,441,6650,36,False,431,3,341
6741,179,4267,441,6650,36,False,431,3,341
6991,179,4267,441,6650,36,False,431,3,341
7254,187,4483,441,6710,37,False,439,3,350
7310,188,4489,441,6711,38,False,438,3,350
7351,189,4495,441,6712,39,False,437,3,350
7393,191,4501,441,6713,40,False,436,3,350
7438,194,4507,446,6732,41,False,435,3,350
7481,197,4516,448,6734,42,False,433,3,350
7526,203,4516,452,6734,43,False,432,3,350
7566,205,4516,452,6734,44,False,431,3,350
7918,209,4516,479,6904,45,False,475,3,396
7992,212,4516,479,6944,45,False,476,3,398
7995,212,4516,479,6958,46,False,475,3,397
8049,213,4516,479,6958,47,False,474,3,396
8123,218,4516,496,7011,48,False,477,3,400
8191,219,4517,497,7114,49,False,474,3,397
8242,219,4518,497,7114,50,False,473,3,396
8324,222,4522,501,7168,51,False,476,3,400
8391,223,4522,501,7286,52,False,473,3,396
8473,229,4522,501,7395,53,False,475,3,400
8492,229,4522,501,7395,53,False,475,3,400
8545,232,4522,501,7500,54,False,472,3,397
8598,233,4522,501,7500,55,False,471,3,396
8694,237,4522,501,7588,56,False,478,3,404
8810,239,4522,532,7645,57,False,485,3,404
9008,244,4532,562,7924,57,False,485,3,399
9312,252,4534,614,8483,58,False,494,5,407
9430,253,4536,616,8731,59,False,489,7,399
9491,253,4537,616,8731,60,False,488,7,399
9651,272,4560,645,8944,61,False,488,8,402
9730,274,4569,645,9001,62,False,488,8,403
9781,279,4571,645,9059,63,False,488,8,400
9842,282,4571,652,9112,64,False,491,8,403
9910,287,4571,664,9173,65,False,492,8,401
10040,323,4573,668,9245,66,False,497,8,405
10360,323,4637,668,9634,67,False,500,10,409
10410,328,4638,668,9685,68,False,498,10,408
10505,348,4645,668,9717,69,False,497,10,404
10610,355,4656,679,9795,70,False,502,10,409
10657,361,4656,698,9848,71,False,501,10,405
10703,366,4662,715,9911,72,False,499,10,405
10855,372,4672,814,10148,73,False,500,12,404
10907,376,4672,814,10211,74,False,501,12,406
11019,383,4681,814,10294,75,False,508,12,413
11312,391,4693,814,10533,76,False,538,12,436
11376,398,4701,814,10540,77,False,541,12,439
11427,398,4701,814,10651,78,False,539,12,434
11505,402,4701,814,10877,79,False,537,12,436
11545,402,4703,814,10927,80,False,536,12,435
11610,406,4703,814,11042,81,False,536,12,436
11651,415,4707,814,11045,82,False,536,12,436
11721,419,4707,814,11212,83,False,535,12,436
11745,419,4707,814,11212,83,False,535,12,436
11765,428,4709,814,11213,84,False,534,12,435
11828,432,4709,814,11328,85,False,534,12,436
11872,432,4711,814,11380,86,False,533,12,435
12059,441,4736,814,11631,87,False,540,12,434
12118,445,4736,814,11694,88,False,541,12,436
12188,445,4742,814,11751,89,False,544,12,439
12224,454,4744,814,11753,90,False,543,12,434
12243,454,4744,814,11753,90,False,543,12,434
12479,462,4776,820,12117,91,False,541,14,438
12512,462,4776,820,12117,91,False,541,14,436
12744,466,4803,820,12757,91,False,542,18,437
12794,466,4803,820,12957,92,False,539,20,434
12874,470,4805,823,13023,93,False,537,22,434
12928,474,4805,823,13089,94,False,536,23,434
13593,475,4805,823,13265,95,False,586,23,485
13637,476,4805,823,13265,96,False,585,23,484
13700,480,4805,823,13317,97,False,586,23,486
13745,481,4805,823,13317,98,False,585,23,485
13742,481,4805,823,13317,98,False,585,23,485
13802,482,4805,823,13317,99,False,584,23,484
13886,487,4805,823,13392,100,False,585,23,486
13931,488,4805,823,13392,101,False,584,23,485
13973,489,4805,823,13392,102,False,583,23,484
14042,494,4805,823,13467,103,False,584,23,486
