ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
251,4,0,0,0,1,False,63,0,1
296,4,0,0,0,1,False,63,0,0
499,11,4,26,2,1,False,66,0,4
550,11,4,73,6,2,False,65,0,3
579,19,5,73,58,3,False,65,0,3
651,25,39,80,59,4,False,71,0,9
665,25,48,80,59,5,False,71,0,5
758,25,75,80,59,6,False,71,1,0
800,27,114,80,127,7,False,81,1,1
1014,27,114,129,237,7,False,87,1,1
1025,29,114,130,237,8,False,86,1,0
1122,29,116,133,241,9,False,88,1,0
1128,29,118,133,245,10,False,87,1,0
1202,29,120,153,354,11,False,87,1,0
1264,29,120,153,445,11,False,87,1,0
1297,29,122,153,540,12,False,84,1,0
1365,29,124,153,673,13,False,82,1,0
1393,29,126,153,747,14,False,80,1,0
1407,31,126,153,799,15,False,80,1,1
1428,37,126,158,799,16,False,82,1,3
1445,37,126,158,851,17,False,81,1,2
1469,39,126,164,908,18,False,80,1,0
1475,39,128,164,912,19,False,79,1,0
1490,39,147,164,916,20,False,81,1,0
1527,39,210,164,916,21,False,81,3,0
1537,39,219,164,916,22,False,81,3,0
1550,39,237,164,916,23,False,81,4,0
1633,39,325,164,948,24,False,105,4,0
1716,39,455,164,960,25,False,109,7,0
1737,39,472,164,964,26,False,111,7,0
1771,39,506,164,972,27,False,115,8,0
1792,39,524,164,972,28,False,115,9,0
1889,39,656,164,984,29,False,137,13,0
1919,39,679,164,988,30,False,139,14,0
1957,39,725,164,996,31,False,143,17,0
2000,39,757,164,1012,32,False,151,17,0
2138,39,981,164,1047,33,False,167,19,0
2185,39,1008,164,1059,34,False,173,19,0
2243,39,1062,164,1083,35,False,185,20,0
2265,44,1063,170,1084,36,False,184,20,0
2290,49,1067,170,1091,37,False,183,20,0
2310,53,1071,170,1098,38,False,183,20,1
2325,57,1071,170,1098,39,False,183,20,1
2352,58,1071,170,1150,40,False,183,20,1
2377,59,1071,172,1202,41,False,182,20,0
2408,69,1086,174,1209,42,False,182,21,1
2433,69,1087,174,1261,43,False,182,21,0
2463,69,1095,174,1317,44,False,183,21,2
2491,72,1097,174,1369,45,False,182,22,1
2603,80,1107,197,1787,46,False,183,23,3
2624,83,1111,197,1787,47,False,183,23,2
2643,85,1112,197,1787,48,False,183,23,1
2661,87,1112,197,1787,49,False,182,23,0
2690,87,1112,197,1839,50,False,181,23,0
2722,87,1119,197,1893,51,False,182,23,0
