ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
266,2,1,2,0,0,False,30,0,1
331,2,1,2,0,1,False,29,0,0
501,2,1,2,0,1,False,29,0,0
753,2,1,2,0,1,False,29,0,0
1003,2,1,2,0,1,False,29,0,0
1245,2,1,2,0,1,False,29,0,0
1506,2,1,2,0,1,False,29,0,0
1740,2,1,2,0,1,False,29,0,0
1990,2,1,2,0,1,False,29,0,0
2240,2,1,2,0,1,False,29,0,0
2490,2,1,2,0,1,False,29,0,0
2741,2,1,2,0,1,False,29,0,0
2991,3,1,2,0,1,False,29,0,1
3241,7,1,2,0,1,False,29,0,1
3491,7,1,2,0,1,False,29,0,1
3742,7,1,2,0,1,False,29,0,1
3997,7,1,2,0,1,False,29,0,1
4247,7,1,2,0,1,False,29,0,1
4497,7,1,2,0,1,False,29,0,1
4747,12,293,2,0,1,False,29,0,2
4998,12,783,2,0,1,False,29,0,2
5248,17,821,2,0,1,False,30,0,3
5282,18,821,23,2,2,False,29,0,2
5498,25,821,23,2,2,False,32,0,4
5766,26,821,23,2,2,False,31,0,3
5998,26,821,23,2,2,False,31,0,3
6248,26,821,23,2,2,False,31,0,3
6447,26,821,23,2,3,False,31,0,3
6472,30,824,27,8,4,False,26,4,2
6479,33,824,31,9,5,False,25,4,2
6498,34,824,31,9,5,False,25,4,3
6528,39,824,64,28,6,False,24,5,3
6632,51,824,159,88,7,False,21,8,3
6665,53,826,159,239,8,False,19,10,3
6744,63,826,159,576,9,False,16,13,3
6748,64,826,159,589,9,False,16,13,3
6803,78,827,173,770,10,False,13,15,2
6833,80,827,173,822,11,False,13,15,3
6869,85,827,176,874,12,False,15,15,5
6882,86,827,176,874,13,False,14,15,4
6898,86,827,176,926,14,False,13,15,3
6922,86,827,194,963,15,False,13,15,2
6960,87,827,199,963,16,False,12,15,2
6970,89,829,199,1015,17,False,12,15,3
6988,93,835,199,1070,18,False,13,15,2
7006,93,835,199,1177,19,False,12,15,2
7018,93,840,199,1182,20,False,11,15,2
7029,95,840,199,1234,21,False,11,15,3
7036,100,840,199,1236,22,False,12,15,4
7057,105,842,200,1289,23,False,13,15,5
7076,105,843,203,1342,24,False,13,15,4
7089,105,844,209,1344,25,False,13,15,3
7253,105,844,230,1377,25,False,18,15,2
7293,105,845,243,1378,26,False,17,15,2
7343,105,846,243,1423,27,False,17,15,2
7369,105,847,243,1446,28,False,16,15,2
7393,105,848,243,1470,29,False,15,15,2
7436,105,849,243,1515,30,False,15,15,2
7456,105,850,243,1538,31,False,14,15,2
7461,105,851,243,1540,32,False,13,15,2
7478,105,852,250,1587,33,False,11,15,2
7493,105,861,250,1653,34,False,9,15,2
7502,113,861,274,1659,35,False,8,15,2
7506,115,861,274,1659,36,False,7,15,2
7510,115,863,274,1659,37,False,6,15,2
7522,118,865,274,1711,38,False,6,15,3
7557,119,871,274,1869,39,False,7,15,2
7606,119,881,274,2031,40,False,8,15,2
7621,119,883,274,2039,41,False,8,15,2
7680,119,885,274,2107,42,False,12,15,2
7728,119,887,274,2152,43,False,12,15,2
7748,119,889,274,2175,44,False,11,15,2
7758,119,889,274,2185,44,False,11,15,2
7770,119,891,274,2199,45,False,10,15,2
7813,119,893,274,2244,46,False,10,15,2
7850,119,895,274,2267,47,False,9,15,2
7855,119,897,274,2269,48,False,8,15,2
7867,119,899,274,2323,49,False,6,15,2
8005,119,1191,274,2375,49,False,5,15,2
8257,119,1719,274,2375,49,False,5,15,2
8287,124,1725,274,2398,50,False,5,15,3
8294,132,1725,274,2398,51,False,5,15,3
