ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
268,8,0,0,0,0,False,68,0,6
485,12,0,35,2,1,False,71,0,10
514,12,0,35,2,1,False,71,0,6
581,15,0,39,32,2,False,74,0,10
629,15,0,48,91,3,False,73,0,6
633,16,0,48,91,4,False,72,0,6
634,17,1,48,91,5,False,70,0,6
673,17,2,58,123,6,False,69,0,5
764,19,35,62,154,6,False,77,0,12
824,22,36,65,155,7,False,76,0,12
848,25,39,65,159,8,False,75,0,12
865,28,42,66,193,9,False,78,0,16
875,29,42,66,223,10,False,76,0,12
876,30,42,66,223,11,False,75,0,12
877,31,42,66,223,12,False,74,0,12
904,36,49,76,254,13,False,83,0,22
1015,37,49,89,455,13,False,79,0,12
1023,39,50,90,455,14,False,77,2,12
1061,43,57,90,490,15,False,84,2,20
1097,48,57,92,521,16,False,91,2,22
1111,49,57,92,551,17,False,92,2,16
1212,56,70,92,713,18,False,106,2,35
1249,56,70,96,773,18,False,104,2,19
1292,56,70,109,800,19,False,103,2,19
1343,62,73,114,906,20,False,113,2,33
1499,72,80,171,1080,20,False,115,2,35
1549,73,80,171,1116,21,False,136,2,57
1553,74,80,171,1116,22,False,135,2,57
1556,75,80,171,1116,23,False,134,2,57
1587,80,83,171,1153,24,False,144,2,68
1692,82,83,171,1377,25,False,137,2,58
1710,83,83,171,1377,26,False,136,2,57
1714,84,83,171,1377,27,False,135,2,57
1717,85,84,171,1377,28,False,133,2,57
1734,90,84,171,1407,29,False,135,2,59
1749,92,93,171,1441,29,False,134,2,59
2500,94,1048,173,1732,29,False,198,2,123
2680,99,1048,173,1733,30,False,197,2,123
2693,100,1052,173,1734,31,False,196,2,123
2711,101,1056,173,1735,32,False,195,2,123
2724,102,1060,173,1736,33,False,194,2,123
2743,104,1064,176,1747,34,False,193,2,123
2757,106,1070,177,1749,35,False,191,2,123
2777,109,1070,179,1749,36,False,190,2,123
2789,110,1070,179,1749,37,False,189,2,123
2914,113,1070,194,1818,38,False,211,2,147
2944,114,1070,194,1849,39,False,211,2,148
2963,115,1070,194,1849,40,False,210,2,147
3000,117,1070,204,1873,40,False,214,2,152
3018,117,1070,204,1879,41,False,213,2,151
3053,118,1070,204,1939,42,False,210,2,147
3071,118,1071,204,1939,43,False,209,2,147
3111,120,1073,206,1970,44,False,212,2,151
3146,121,1073,211,2033,45,False,209,2,147
3189,124,1073,211,2096,46,False,211,2,151
3222,125,1073,211,2156,47,False,208,2,147
3239,126,1073,211,2156,48,False,207,2,147
3293,128,1073,211,2205,49,False,214,2,155
3362,129,1073,228,2237,50,False,221,2,155
3500,136,1079,242,2388,50,False,230,2,159
3516,136,1079,242,2418,51,False,229,2,158
3590,137,1080,244,2559,52,False,224,4,150
3598,137,1081,244,2559,53,False,223,4,150
3733,147,1089,290,2654,54,False,223,5,153
3766,148,1095,290,2687,54,False,223,5,154
3766,148,1095,290,2687,55,False,223,5,154
3818,154,1096,296,2753,56,False,228,5,157
3938,162,1096,361,2841,57,False,230,6,157
4061,166,1101,361,2945,58,False,253,6,182
4087,171,1106,361,2949,59,False,256,6,185
4135,173,1106,361,3029,60,False,256,6,182
4149,173,1108,361,3057,61,False,255,6,181
4181,175,1108,361,3123,62,False,255,6,182
4192,180,1110,361,3125,63,False,255,6,182
4231,182,1110,361,3221,64,False,254,6,182
4238,187,1111,361,3222,65,False,253,6,181
4266,189,1111,361,3288,66,False,253,6,182
4269,189,1111,361,3288,66,False,253,6,182
4283,189,1112,361,3318,67,False,252,6,181
4344,192,1119,363,3420,68,False,256,6,183
4370,192,1122,363,3453,69,False,259,6,186
4378,197,1123,363,3454,70,False,258,6,181
4451,197,1137,369,3616,71,False,258,6,183
4468,199,1137,369,3650,72,False,256,6,182
4500,202,1146,369,3663,72,False,260,6,183
4555,203,1149,372,3772,73,False,261,7,184
4636,205,1149,372,3947,74,False,260,9,180
4718,205,1151,372,4122,75,False,259,11,180
4741,207,1151,375,4158,76,False,258,12,180
4766,209,1151,375,4182,76,False,258,13,181
4772,209,1151,375,4197,77,False,257,13,180
4794,210,1151,375,4242,78,False,257,13,180
