ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
287,5,0,0,0,0,False,65,0,3
491,19,1,73,6,1,False,67,0,5
550,19,1,73,6,1,False,67,0,5
736,21,50,80,59,1,False,75,0,13
950,23,126,90,132,2,False,90,0,29
1003,24,126,99,195,2,False,90,0,26
1237,24,127,143,351,2,False,91,0,27
1471,25,132,153,759,3,False,92,0,31
1481,25,133,153,759,4,False,91,0,25
1486,25,133,153,759,4,False,91,0,25
1494,25,134,153,759,5,False,90,0,25
1502,25,135,153,759,6,False,89,0,25
1511,25,136,153,759,7,False,88,0,25
1518,25,137,153,759,8,False,87,0,25
1526,25,138,153,759,9,False,86,0,25
1567,32,138,158,811,10,False,89,0,29
1613,33,139,164,924,11,False,88,0,28
1623,34,139,164,924,12,False,87,0,27
1631,34,140,164,924,13,False,86,0,26
1638,35,140,164,924,14,False,85,0,25
2275,40,701,170,1108,15,False,183,0,124
2323,45,705,170,1115,16,False,182,0,124
2378,50,709,172,1174,17,False,185,0,128
2418,53,709,172,1226,18,False,183,0,125
2448,54,709,172,1226,19,False,182,0,124
2477,55,709,172,1226,20,False,181,0,124
2550,66,720,189,1282,21,False,190,0,134
2679,69,720,197,1646,22,False,184,2,124
2723,69,720,197,1698,23,False,183,2,124
2753,69,720,197,1698,23,False,183,2,124
2769,69,727,197,1752,24,False,181,2,124
2866,89,745,200,1816,25,False,195,3,140
2924,93,745,201,1874,26,False,196,3,131
3007,94,745,201,2129,27,False,191,3,130
3370,101,802,201,2886,28,False,206,3,146
3456,108,808,201,2943,29,False,216,3,152
3536,112,808,209,3000,30,False,226,3,154
3670,113,808,240,3160,31,False,225,3,144
3958,121,813,245,3896,32,False,230,3,153
3993,121,813,245,3896,32,False,230,3,147
4080,121,813,245,4077,33,False,227,3,146
4505,127,813,389,4194,34,False,228,3,151
4544,129,813,389,4194,35,False,227,3,151
4582,130,813,389,4194,36,False,226,3,151
4621,135,813,389,4194,37,False,226,3,152
4698,142,817,389,4258,38,False,235,3,161
4808,146,818,389,4443,39,False,233,3,155
4873,146,818,389,4596,40,False,230,3,155
4920,147,818,389,4647,41,False,228,3,154
4959,148,818,389,4647,42,False,227,3,153
4999,149,818,389,4647,43,False,226,3,151
5007,149,818,389,4647,43,False,226,3,151
5037,149,819,389,4647,44,False,225,3,151
5096,158,819,389,4700,45,False,227,3,154
5144,159,819,389,4751,46,False,226,3,153
7255,179,3889,425,5706,46,False,354,3,281
7505,179,3889,425,5706,46,False,354,3,281
7740,179,3889,425,5706,46,False,354,3,281
7943,187,3889,425,5707,47,False,353,3,281
8040,188,3895,425,5708,48,False,352,3,281
8124,189,3901,425,5709,49,False,351,3,281
8209,191,3907,425,5710,50,False,350,3,281
8304,194,3913,430,5729,51,False,349,3,281
8391,194,3922,430,5731,52,False,348,3,281
8478,197,3922,432,5731,53,False,347,3,281
8572,203,3922,436,5731,54,False,346,3,281
8659,205,3922,436,5731,55,False,345,3,281
9056,209,3922,463,5887,56,False,383,3,321
9175,212,3922,463,5941,57,False,383,3,322
9242,212,3922,463,5941,57,False,383,3,322
9270,213,3922,463,5941,58,False,382,3,321
9393,218,3922,480,5994,59,False,385,3,325
9493,218,3923,481,6008,59,False,385,3,323
9508,218,3923,481,6097,60,False,383,3,323
9610,219,3923,481,6097,61,False,382,3,322
9697,219,3924,481,6097,62,False,381,3,321
9828,222,3928,485,6151,63,False,384,3,325
9946,223,3928,485,6269,64,False,381,3,321
10008,223,3928,485,6269,64,False,381,3,321
10080,223,3928,485,6321,65,False,380,3,321
10206,229,3928,485,6378,66,False,383,3,325
10243,229,3928,485,6378,66,False,383,3,325
10329,231,3928,485,6483,67,False,381,3,323
10430,232,3928,485,6483,68,False,380,3,322
10508,232,3928,485,6483,68,False,380,3,322
10524,233,3928,485,6483,69,False,379,3,321
10691,237,3928,485,6571,70,False,386,3,329
