ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
291,17,0,1,0,0,False,68,0,6
438,19,1,73,6,1,False,67,0,5
491,19,1,73,6,1,False,67,0,5
744,19,1,73,6,1,False,67,0,5
991,19,1,73,6,1,False,67,0,5
1241,19,1,73,6,1,False,67,0,5
1492,19,1,73,6,1,False,67,0,5
1749,19,1,73,6,1,False,67,0,5
1993,19,1,73,6,1,False,67,0,5
2243,19,1,73,6,1,False,67,0,5
2499,19,1,73,6,1,False,67,0,5
2749,21,1,74,6,1,False,68,0,7
2963,21,1,83,51,2,False,70,0,9
2999,22,1,94,155,2,False,69,0,6
3250,22,1,94,155,2,False,69,0,6
3501,22,1,94,155,2,False,69,0,6
3751,22,1,94,155,2,False,69,0,6
4001,22,1,94,155,2,False,69,0,6
4246,22,1,94,155,2,False,69,0,6
4418,29,1,99,207,3,False,72,0,10
4463,35,3,111,300,4,False,71,0,9
4477,40,7,111,307,5,False,70,0,9
4498,45,11,113,337,5,False,74,0,14
4503,45,11,113,366,6,False,73,0,13
4511,48,11,113,418,7,False,71,0,10
4513,49,11,113,418,8,False,70,0,9
4514,50,11,113,418,9,False,69,0,9
4547,61,22,130,474,10,False,78,0,19
4655,64,22,150,826,11,False,72,2,9
4664,64,22,150,878,12,False,71,2,9
4674,64,29,150,932,13,False,69,2,9
4723,84,47,153,996,14,False,83,3,25
4737,88,47,154,1054,15,False,84,3,16
4748,88,47,154,1108,15,False,83,3,16
4781,89,47,154,1309,16,False,79,3,15
4998,89,94,154,1988,16,False,92,3,28
5501,89,168,154,3392,16,False,108,3,44
5789,96,220,154,4042,17,False,122,3,59
5844,103,226,154,4099,18,False,132,3,65
5895,107,226,162,4156,19,False,142,3,67
5990,108,226,193,4316,20,False,141,3,57
5999,108,226,193,4316,20,False,141,3,57
6250,108,227,200,5290,20,False,133,3,58
6302,108,227,200,5433,21,False,130,3,58
6318,109,227,200,5535,22,False,127,3,57
6332,109,228,200,5535,23,False,126,3,56
6344,110,228,200,5535,24,False,125,3,55
6355,111,228,200,5535,25,False,124,3,54
6377,111,228,200,5587,26,False,123,3,54
6398,111,234,200,5639,27,False,121,3,54
6418,111,234,200,5691,28,False,120,3,54
6453,111,254,200,5795,29,False,118,3,54
6470,111,267,200,5795,30,False,118,3,54
6482,111,269,200,5795,31,False,117,3,54
6528,119,273,205,5875,32,False,124,3,62
6596,119,273,205,6056,33,False,121,3,55
6750,123,273,212,6161,33,False,120,3,57
7144,123,273,212,6161,33,False,120,3,57
7265,123,273,314,6164,33,False,120,3,57
7502,123,273,314,6164,33,False,120,3,57
7764,123,273,329,6164,33,False,122,3,59
7999,123,273,350,6167,33,False,123,3,60
8250,123,273,350,6167,33,False,123,3,60
8405,140,283,385,6266,34,False,150,3,88
8499,140,283,386,6646,34,False,145,3,62
8750,140,283,451,7235,34,False,145,4,62
8825,142,283,451,7453,35,False,149,4,62
8844,144,283,451,7453,36,False,148,4,62
8862,145,283,451,7453,37,False,147,4,62
8884,150,283,451,7453,38,False,147,4,63
8941,157,287,451,7517,39,False,156,4,72
9000,161,288,451,7639,39,False,155,4,66
9024,161,288,451,7702,40,False,154,4,66
9052,161,288,451,7855,41,False,151,4,66
9080,162,288,451,7906,42,False,149,4,65
9100,163,288,451,7906,43,False,148,4,64
9119,164,288,451,7906,44,False,147,4,62
9138,164,289,451,7906,45,False,146,4,62
9176,173,289,451,7959,46,False,148,4,65
9203,174,289,451,8010,47,False,147,4,64
10018,177,1840,451,8586,47,False,211,4,128
11000,177,3376,451,9001,47,False,275,4,192
11250,177,3376,451,9001,47,False,275,4,192
13251,177,6448,451,9800,47,False,403,4,320
13501,177,6448,451,9800,47,False,403,4,320
13752,177,6448,451,9800,47,False,403,4,320
14002,177,6448,451,9800,47,False,403,4,320
14252,177,6448,451,9800,47,False,403,4,320
14502,177,6448,451,9800,47,False,403,4,320
14753,177,6448,451,9800,47,False,403,4,320
15003,177,6448,451,9800,47,False,403,4,320
15253,177,6448,451,9800,47,False,403,4,320
15503,177,6448,451,9800,47,False,403,4,320
15519,185,6448,451,9801,48,False,402,4,320
15578,186,6454,451,9802,49,False,401,4,320
15636,187,6460,451,9803,50,False,400,4,320
15700,189,6466,451,9804,51,False,399,4,320
15765,192,6472,456,9823,52,False,398,4,320
15826,192,6481,456,9825,53,False,397,4,320
15885,195,6481,458,9825,54,False,396,4,320
15945,201,6481,462,9825,55,False,395,4,320
16005,203,6481,462,9825,56,False,394,4,320
16671,207,6481,489,10071,57,False,468,4,396
16766,210,6481,489,10125,58,False,468,4,397
16839,211,6481,489,10125,59,False,467,4,396
