ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
275,2,0,0,0,0,False,1,0,1
493,2,0,21,0,0,False,2,0,2
542,2,0,49,3,1,False,1,0,1
744,2,0,49,3,1,False,1,0,0
1009,2,0,49,3,1,False,1,0,0
1244,2,0,49,3,1,False,1,0,0
1494,2,0,49,3,1,False,1,0,0
1745,2,0,49,3,1,False,1,0,0
1995,2,0,49,3,1,False,1,0,0
2245,2,0,49,3,1,False,1,0,0
2415,3,0,51,55,2,False,1,0,1
2502,6,0,59,55,2,False,1,0,1
2547,6,0,71,119,3,False,5,0,5
2753,6,0,97,181,3,False,5,0,0
3003,6,0,97,181,3,False,5,0,0
3253,6,0,97,181,3,False,5,0,0
3503,6,0,97,181,3,False,5,0,0
3752,6,0,97,181,3,False,5,0,0
4021,16,29,171,322,3,False,24,0,20
4252,19,109,206,1028,3,False,62,0,60
4508,19,139,206,2178,3,False,72,0,70
4769,19,172,219,3296,3,False,98,0,96
4931,19,198,226,3782,4,False,127,0,123
8256,26,337,288,11519,4,True,559,0,12
8522,28,337,291,11520,4,True,559,0,12
8756,30,337,293,11520,4,True,559,0,12
9009,32,337,295,11520,4,True,559,0,12
9273,34,337,295,11520,4,True,559,0,12
9507,35,337,295,11520,5,True,558,0,11
9390,35,337,295,11520,5,True,558,0,11
9757,35,337,300,11608,5,True,558,0,0
9902,35,350,317,11864,6,True,557,0,0
