ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
267,1,0,0,0,0,False,1,0,0
497,13,0,34,11,0,False,11,0,11
747,13,0,107,64,0,False,18,0,18
758,13,0,107,64,1,False,18,0,18
874,22,0,124,72,2,False,20,0,1
882,22,5,129,78,3,False,19,0,0
893,22,14,134,90,4,False,19,0,0
910,22,28,141,111,5,False,18,0,0
923,22,29,146,136,6,False,17,0,0
927,22,33,146,141,7,False,16,0,0
970,22,42,147,225,8,False,16,0,0
997,22,47,150,260,8,False,19,0,0
1001,22,53,150,265,9,False,18,0,0
1130,22,126,152,407,10,False,16,0,0
1247,22,201,152,522,10,False,13,0,0
1417,22,285,153,767,11,False,9,0,0
1534,22,294,163,873,12,False,16,0,0
1748,22,327,164,928,12,False,15,0,0
1998,22,327,165,1007,12,False,17,0,0
2026,22,336,165,1019,13,False,19,0,0
2267,22,369,165,1142,13,False,17,0,0
2499,22,453,165,1301,13,False,15,0,0
2752,22,495,165,1461,13,False,15,0,0
3014,22,537,165,1555,13,False,17,0,0
3267,22,619,165,1681,13,False,16,0,0
3498,22,672,165,1779,13,False,17,0,0
3751,22,705,165,1902,13,False,18,0,0
3999,22,789,165,2070,13,False,15,0,0
4500,22,915,165,2382,13,False,14,0,0
4750,22,980,165,2608,13,False,15,0,0
5000,22,1041,165,2829,13,False,16,0,0
5250,22,1129,165,2976,13,False,16,0,0
5500,22,1227,165,3136,13,False,14,0,0
5751,22,1293,165,3347,13,False,13,0,0
6001,22,1377,165,3524,13,False,11,0,0
6251,22,1377,165,3580,13,False,14,0,0
6501,22,1400,165,3626,13,False,18,0,0
6765,22,1461,165,3735,13,False,15,0,0
7001,22,1503,165,3793,13,False,14,0,0
7251,22,1503,165,3807,13,False,14,0,0
7502,22,1545,165,3921,13,False,15,0,0
7753,22,1587,165,4043,13,False,14,0,0
8002,22,1652,165,4145,13,False,14,0,0
8252,22,1692,165,4271,13,False,15,0,0
8502,22,1755,165,4409,13,False,12,0,0
8752,22,1797,165,4510,13,False,14,0,0
9015,22,1862,165,4612,13,False,14,0,0
9268,22,1923,165,4721,13,False,12,0,0
9503,22,1965,165,4835,13,False,13,0,0
9753,22,2015,165,4969,13,False,15,0,0
10003,22,2085,165,5077,13,False,13,0,0
10253,22,2109,165,5210,13,False,16,0,0
10503,22,2175,165,5326,13,False,13,0,0
10754,22,2240,165,5474,13,False,15,0,0
11003,22,2301,165,5670,13,False,11,0,0
11253,22,2343,165,5826,13,False,11,0,0
11503,22,2375,165,5928,13,False,14,0,0
11753,22,2427,165,6025,13,False,12,0,0
12004,22,2469,165,6129,13,False,12,0,0
12254,22,2511,165,6251,13,False,11,0,0
12504,22,2553,165,6369,13,False,10,0,0
12754,22,2601,165,6554,13,False,11,0,0
12759,22,2604,165,6555,14,False,10,0,0
12993,22,2639,165,6746,15,False,14,0,0
13004,22,2639,165,6759,15,False,14,0,0
13254,22,2699,165,6854,15,False,14,0,0
13506,22,2762,165,6989,15,False,14,0,0
13754,22,2828,165,7104,15,False,14,0,0
14004,22,2891,165,7321,15,False,10,0,0
14254,22,2928,165,7465,15,False,14,0,0
14505,22,2933,165,7564,15,False,19,0,0
14755,22,2975,165,7697,15,False,17,0,0
15005,22,3025,165,7778,15,False,19,0,0
15255,22,3059,165,7903,15,False,15,0,0
15505,22,3101,165,8027,15,False,17,0,0
15755,22,3143,165,8110,15,False,17,0,0
16006,22,3189,165,8186,15,False,18,0,0
16256,22,3236,165,8263,15,False,18,0,0
16506,22,3294,165,8357,15,False,16,0,0
16768,22,3311,165,8457,15,False,18,0,0
17006,22,3362,165,8580,15,False,18,0,0
17256,22,3407,165,8655,15,False,18,0,0
18008,22,3541,165,9035,15,False,17,0,0
18258,22,3599,165,9181,15,False,15,0,0
18508,22,3647,165,9371,15,False,14,0,0
18760,22,3689,165,9455,15,False,15,0,0
19008,22,3749,165,9550,15,False,15,0,0
19259,22,3805,165,9639,15,False,14,0,0
19509,22,3857,165,9778,15,False,12,0,0
19760,22,3899,165,9902,15,False,13,0,0
20010,22,3945,165,9978,15,False,15,0,0
20260,22,3983,165,10114,15,False,14,0,0
20510,22,4001,165,10174,15,False,18,0,0
20760,22,4057,165,10264,15,False,16,0,0
21010,22,4109,165,10362,15,False,14,0,0
21260,22,4151,165,10474,15,False,13,0,0
21510,22,4188,165,10539,15,False,16,0,0
21760,22,4235,165,10668,15,False,13,0,0
22011,22,4277,165,10781,15,False,13,0,0
22261,22,4319,165,10868,15,False,12,0,0
22511,22,4361,165,10980,15,False,12,0,0
22761,22,4396,165,11043,15,False,16,0,0
23011,22,4445,165,11135,15,False,13,0,0
23261,22,4487,165,11205,15,False,13,0,0
23511,22,4538,165,11289,15,False,14,0,0
23761,22,4571,165,11402,15,False,14,0,0
24011,22,4614,165,11515,15,True,14,0,0
24247,22,4669,165,11942,16,True,6,0,0
24261,22,4671,166,11975,16,True,6,0,0
24295,22,4680,166,12044,17,True,5,0,0
24343,22,4691,166,12146,18,True,4,0,0
24404,22,4707,166,12254,19,True,3,0,0
24461,22,4725,167,12365,20,True,2,0,0
