ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
257,2,0,0,0,0,False,1,0,1
379,2,0,49,3,1,False,1,0,1
488,3,0,51,8,1,False,2,0,2
495,3,0,51,55,2,False,1,0,1
538,6,0,71,119,3,False,5,0,5
753,9,6,155,224,3,False,10,0,6
1003,19,100,206,625,3,False,59,0,57
1253,19,121,206,1454,3,False,66,0,64
1510,19,145,206,2387,3,False,74,0,72
1738,19,166,219,3159,3,False,90,0,88
1947,19,198,226,3782,4,False,127,0,123
2241,19,198,226,4961,4,False,127,0,0
2491,19,226,226,5692,4,False,164,0,0
2757,19,226,234,6362,4,False,207,0,0
3005,19,226,242,6656,4,False,258,0,0
3246,19,226,242,6868,4,False,312,0,0
3489,19,250,242,7628,4,False,342,0,0
3756,19,259,274,8065,4,False,373,0,0
3998,19,268,274,8658,4,False,411,0,0
4240,19,289,274,9540,4,False,420,0,0
4490,19,307,274,10373,4,False,436,0,0
4756,19,307,274,10785,4,False,484,0,0
4991,19,307,274,11146,4,False,530,0,0
9661,35,2145,310,19617,5,False,1305,0,599
10017,35,2145,310,19617,5,False,1305,0,563
10079,35,2155,312,19625,6,False,1304,0,562
9743,35,2145,310,19617,5,False,1305,0,563
10107,35,2165,314,19635,7,False,1303,0,0
10136,35,2185,314,19657,8,False,1301,0,0
10193,35,2223,314,19722,9,False,1304,0,0
10267,35,2301,314,19831,10,False,1303,0,0
10339,35,2379,314,19940,11,False,1302,0,0
10404,35,2457,314,20049,12,False,1301,0,0
10475,35,2535,314,20158,13,False,1300,0,0
10493,35,2535,314,20158,13,False,1300,0,0
10741,35,2925,314,20703,14,False,1295,0,0
10760,35,2969,314,20754,14,False,1291,0,0
10765,35,2985,314,20769,15,False,1289,0,0
10795,35,3045,314,20835,16,False,1283,0,0
10842,35,3105,314,20901,17,False,1277,0,0
10877,35,3165,314,20967,18,False,1271,0,0
10993,35,3441,314,21273,18,False,1244,0,0
11243,35,4068,314,21963,18,False,1181,0,0
11381,49,4403,314,22335,19,False,1147,0,0
11493,49,4656,314,22605,19,False,1123,0,0
11576,52,4857,314,22809,20,False,1105,0,0
11742,56,5214,314,23159,21,False,1075,0,0
11759,56,5224,314,23171,21,False,1074,0,0
11885,59,5587,314,23513,22,False,1045,0,0
11993,59,5833,314,23739,22,False,1027,0,0
12125,63,6221,314,24093,23,False,997,0,0
