ElapsedMillis,CoveringStepsInsideZone,NonCoveringStepsInsideZone,CoveringStepsOutsideZone,NonCoveringStepsOutsideZone,TestsCount,BranchesReleased,StatesCount,ErrorsCount,CoveringStatesCount
201,2,0,0,0,1,False,63,0,1
266,3,0,0,0,1,False,63,0,1
453,7,3,42,5,2,False,65,0,3
475,12,3,42,35,3,False,65,0,3
495,14,9,42,35,3,False,66,0,4
527,16,25,46,36,4,False,71,0,9
538,16,31,46,36,5,False,71,0,5
649,16,49,46,36,6,False,71,1,0
746,16,205,46,68,6,False,104,4,0
781,17,232,46,102,7,False,107,4,1
948,18,232,73,163,8,False,112,4,0
997,18,232,74,163,8,False,112,4,0
1019,18,233,76,165,9,False,114,4,0
1071,18,235,89,228,10,False,113,4,0
1198,18,237,89,410,11,False,108,4,0
1230,19,238,89,482,12,False,106,4,1
1243,22,238,92,482,13,False,108,4,3
1247,22,238,92,499,13,False,108,4,3
1251,22,238,92,512,14,False,107,4,2
1274,23,238,95,545,15,False,106,4,0
1497,23,521,95,583,15,False,153,12,0
1752,23,818,95,626,15,False,210,19,0
2013,23,1122,95,667,15,False,253,39,0
2229,26,1395,98,708,16,False,285,47,0
2240,29,1398,98,712,17,False,284,47,0
2246,31,1401,98,716,18,False,284,47,1
2247,32,1401,98,716,18,False,284,47,1
2249,33,1401,98,716,19,False,284,47,1
2259,34,1401,98,746,20,False,284,47,1
2269,35,1401,99,776,21,False,283,47,0
2283,40,1410,100,780,22,False,283,48,1
2316,42,1417,100,872,23,False,283,49,1
2414,47,1423,115,1111,24,False,284,50,3
2418,48,1425,115,1111,25,False,284,50,2
2421,49,1426,115,1111,26,False,284,50,1
2422,50,1426,115,1111,27,False,283,50,0
2460,52,1431,115,1202,28,False,284,50,1
2483,55,1433,115,1263,29,False,282,50,1
2494,56,1433,115,1293,30,False,282,50,1
2551,57,1433,117,1443,31,False,282,50,0
2556,58,1433,117,1443,32,False,282,50,1
2623,59,1437,117,1535,33,False,282,50,1
2748,59,1453,117,1780,33,False,282,50,0
2956,62,1483,117,2122,34,False,285,50,3
2959,65,1485,117,2122,35,False,284,50,0
2981,68,1494,117,2152,36,False,284,50,0
2998,68,1494,117,2207,36,False,284,50,0
3051,69,1510,118,2334,37,False,285,50,1
3142,69,1510,135,2422,38,False,285,50,0
3191,69,1510,137,2465,39,False,285,50,0
3240,70,1510,137,2586,40,False,285,50,0
3248,70,1510,137,2611,40,False,285,50,0
3421,71,1510,141,3046,41,False,284,50,0
3465,71,1511,141,3137,42,False,282,50,0
3475,75,1514,141,3141,43,False,284,50,3
3513,76,1514,186,3142,43,False,284,50,3
3578,79,1514,206,3152,44,False,285,50,4
3642,79,1514,223,3184,45,False,286,50,5
